ISO,Year,GDP per capita growth (annual %)
SVK,1986,
SVK,1987,
SVK,1988,
SVK,1989,
SVK,1990,
SVK,1991,-14.6399588
SVK,1992,-6.75176665
SVK,1993,1.513092575
SVK,1994,5.787846413
SVK,1995,5.534214893
SVK,1996,5.89518838
SVK,1997,5.291261369
SVK,1998,3.686947843
SVK,1999,-0.574779582
SVK,2000,0.925761789
SVK,2001,3.113698918
SVK,2002,4.455218718
SVK,2003,4.925739495
SVK,2004,5.41095987
SVK,2005,6.474487485
SVK,2006,8.92067972
SVK,2007,10.78629912
SVK,2008,5.273061263
SVK,2009,-5.631175103
SVK,2010,6.691108446
SVK,2011,2.430269586
SVK,2012,1.396463718
SVK,2013,0.59516788
SVK,2014,2.608326499
SVK,2015,5.076972909
SVK,2016,1.8164696
SVK,2017,2.715217096
SVK,2018,3.918085065
SVK,2019,2.137584707
SVK,2020,-2.669028492
SVK,2021,5.924293529
SVK,2022,0.723874225
SVK,2023,2.262509038
SVK,2024,2.149601737
SVN,1960,
SVN,1961,
SVN,1962,
SVN,1963,
SVN,1964,
SVN,1965,
SVN,1966,
SVN,1967,
SVN,1968,
SVN,1969,
SVN,1970,
SVN,1971,
SVN,1972,
SVN,1973,
SVN,1974,
SVN,1975,
SVN,1976,
SVN,1977,
SVN,1978,
SVN,1979,
SVN,1980,
SVN,1981,
SVN,1982,
SVN,1983,
SVN,1984,
SVN,1985,
SVN,1986,
SVN,1987,
SVN,1988,
SVN,1989,
SVN,1990,
SVN,1991,-8.957881756
SVN,1992,-5.324911813
SVN,1993,3.088787914
SVN,1994,5.44941394
SVN,1995,4.084713711
SVN,1996,2.977996078
SVN,1997,5.312840812
SVN,1998,3.288871703
SVN,1999,5.192840027
SVN,2000,3.191941183
SVN,2001,2.66685838
SVN,2002,3.154679906
SVN,2003,3.132826648
SVN,2004,4.479064928
SVN,2005,3.674398812
SVN,2006,5.571349667
SVN,2007,6.541772412
SVN,2008,3.208894122
SVN,2009,-8.422088689
SVN,2010,0.672167911
SVN,2011,0.446560895
SVN,2012,-3.119224817
SVN,2013,-0.958293258
SVN,2014,2.66181374
SVN,2015,2.316344918
SVN,2016,2.959024148
SVN,2017,5.105893848
SVN,2018,4.001306499
SVN,2019,2.787045414
SVN,2020,-4.72524968
SVN,2021,8.098635245
SVN,2022,2.504885485
SVN,2023,1.708804225
SVN,2024,1.310893745
SST,1960,
SST,1961,
SST,1962,
SST,1963,
SST,1964,
SST,1965,
SST,1966,
SST,1967,
SST,1968,
SST,1969,
SST,1970,
SST,1971,
SST,1972,
SST,1973,
SST,1974,
SST,1975,-1.517409325
SST,1976,8.946351006
SST,1977,6.602286518
SST,1978,5.453905178
SST,1979,9.681964273
SST,1980,-1.19608406
SST,1981,-5.141521663
SST,1982,-0.00970407
SST,1983,-2.586820406
SST,1984,1.021627527
SST,1985,-0.24074749
SST,1986,0.286522972
SST,1987,1.437701498
SST,1988,0.824961131
SST,1989,1.481018717
SST,1990,1.314841277
SST,1991,-1.917115736
SST,1992,-1.822082591
SST,1993,-0.207440182
SST,1994,2.21527747
SST,1995,3.134363662
SST,1996,2.692726028
SST,1997,4.123012774
SST,1998,2.557614699
SST,1999,3.021822251
SST,2000,5.444032495
SST,2001,1.251601872
SST,2002,2.115500508
SST,2003,3.522059033
SST,2004,3.535509612
SST,2005,3.695621568
SST,2006,5.566343081
SST,2007,3.558793893
SST,2008,0.185959919
SST,2009,-5.212757833
SST,2010,1.265174721
SST,2011,1.565359649
SST,2012,1.241402917
SST,2013,0.213186566
SST,2014,1.247642516
SST,2015,1.263144557
SST,2016,0.784324487
SST,2017,2.207004417
SST,2018,2.207928062
SST,2019,2.078648363
SST,2020,-7.793946483
SST,2021,5.967188587
SST,2022,6.562857752
SST,2023,3.619594212
SST,2024,5.25067142
SLB,1960,
SLB,1961,
SLB,1962,
SLB,1963,
SLB,1964,
SLB,1965,
SLB,1966,
SLB,1967,
SLB,1968,
SLB,1969,
SLB,1970,
SLB,1971,
SLB,1972,
SLB,1973,
SLB,1974,
SLB,1975,
SLB,1976,
SLB,1977,
SLB,1978,
SLB,1979,
SLB,1980,
SLB,1981,-5.150709628
SLB,1982,-5.000547544
SLB,1983,0.401710873
SLB,1984,-3.164980421
SLB,1985,-6.319005586
SLB,1986,-3.411417679
SLB,1987,4.978176224
SLB,1988,-1.954197625
SLB,1989,1.013483064
SLB,1990,-0.930739362
SLB,1991,2.804225798
SLB,1992,9.350724724
SLB,1993,0.95199203
SLB,1994,4.965267532
SLB,1995,6.924447229
SLB,1996,-1.28334307
SLB,1997,-3.702034469
SLB,1998,-1.511539423
SLB,1999,-3.127655428
SLB,2000,-16.21714201
SLB,2001,-9.730561274
SLB,2002,-4.614979566
SLB,2003,4.584968909
SLB,2004,5.764512437
SLB,2005,5.475723934
SLB,2006,2.33469175
SLB,2007,1.865500221
SLB,2008,4.423349561
SLB,2009,1.007854746
SLB,2010,6.656335755
SLB,2011,3.548680949
SLB,2012,-1.224772515
SLB,2013,1.463159103
SLB,2014,-2.413295032
SLB,2015,-1.90278931
SLB,2016,1.895257343
SLB,2017,-0.426230099
SLB,2018,-0.648776163
SLB,2019,-0.912850987
SLB,2020,-5.503134244
SLB,2021,0.130939473
SLB,2022,-0.019702918
SLB,2023,0.22611601
SLB,2024,0.136946416
SOM,1960,
SOM,1961,-5.743403628
SOM,1962,4.319001964
SOM,1963,0.155585602
SOM,1964,-8.53475903
SOM,1965,-8.38493563
SOM,1966,6.270543543
SOM,1967,3.19834612
SOM,1968,-0.618246886
SOM,1969,-4.248863837
SOM,1970,1.855763398
SOM,1971,-0.502941604
SOM,1972,11.91388743
SOM,1973,-14.45455912
SOM,1974,-1.825870779
SOM,1975,11.84789582
SOM,1976,-4.282221249
SOM,1977,10.64866387
SOM,1978,-1.470296116
SOM,1979,-16.04555741
SOM,1980,-6.558748126
SOM,1981,5.434832614
SOM,1982,2.407709327
SOM,1983,-14.35240064
SOM,1984,-0.428395915
SOM,1985,5.195053991
SOM,1986,-6.095264991
SOM,1987,6.226677235
SOM,1988,3.314367485
SOM,1989,5.566429136
SOM,1990,2.789328217
SOM,1991,7.015720488
SOM,1992,-3.998717651
SOM,1993,1.091111418
SOM,1994,-21.88517154
SOM,1995,0.304750695
SOM,1996,4.192029248
SOM,1997,-2.311591443
SOM,1998,2.261929847
SOM,1999,3.063986197
SOM,2000,2.909451709
SOM,2001,2.920916235
SOM,2002,3.668034471
SOM,2003,3.729896838
SOM,2004,3.236370713
SOM,2005,3.455217909
SOM,2006,3.2722885
SOM,2007,3.423766147
SOM,2008,3.579426215
SOM,2009,4.035137344
SOM,2010,4.079104897
SOM,2011,5.942029317
SOM,2012,5.732565338
SOM,2013,7.437854959
SOM,2014,5.139145934
SOM,2015,6.722192586
SOM,2016,2.993470207
SOM,2017,10.36770438
SOM,2018,-1.484702379
SOM,2019,-0.886143106
SOM,2020,-6.37473582
SOM,2021,-0.257094286
SOM,2022,-0.333977531
SOM,2023,1.056062208
SOM,2024,0.414153603
ZAF,1960,
ZAF,1961,0.971241814
ZAF,1962,3.066159749
ZAF,1963,4.168016376
ZAF,1964,4.692929469
ZAF,1965,2.909441055
ZAF,1966,1.252170122
ZAF,1967,3.903810554
ZAF,1968,0.956697921
ZAF,1969,1.531072215
ZAF,1970,2.105805654
ZAF,1971,1.269222759
ZAF,1972,-1.218408428
ZAF,1973,1.624269414
ZAF,1974,3.160605317
ZAF,1975,-1.082709398
ZAF,1976,-0.479248252
ZAF,1977,-2.759355194
ZAF,1978,0.240191993
ZAF,1979,1.018867015
ZAF,1980,3.425110884
ZAF,1981,1.834440391
ZAF,1982,-3.768408742
ZAF,1983,-5.216239451
ZAF,1984,1.52227888
ZAF,1985,-4.451589073
ZAF,1986,-3.129218179
ZAF,1987,-1.033109518
ZAF,1988,1.073999317
ZAF,1989,-0.57128801
ZAF,1990,-3.052100204
ZAF,1991,-3.254006291
ZAF,1992,-3.879262369
ZAF,1993,-0.762363526
ZAF,1994,1.541959481
ZAF,1995,1.856049543
ZAF,1996,2.955969879
ZAF,1997,1.378195856
ZAF,1998,-0.711121199
ZAF,1999,1.29020714
ZAF,2000,3.251270582
ZAF,2001,1.821084061
ZAF,2002,2.72292924
ZAF,2003,1.928224901
ZAF,2004,3.506541288
ZAF,2005,4.21638585
ZAF,2006,4.530319446
ZAF,2007,4.254696047
ZAF,2008,2.007986584
ZAF,2009,-2.706640751
ZAF,2010,1.828046725
ZAF,2011,1.900920497
ZAF,2012,0.897179684
ZAF,2013,0.80565881
ZAF,2014,-0.257188966
ZAF,2015,-0.694265294
ZAF,2016,-0.277781476
ZAF,2017,0.498695962
ZAF,2018,-0.13748504
ZAF,2019,-1.380361054
ZAF,2020,-7.678733096
ZAF,2021,3.350530901
ZAF,2022,0.480619707
ZAF,2023,-0.630050659
ZAF,2024,-0.669086828
SAS,1960,
SAS,1961,1.508922028
SAS,1962,0.815664086
SAS,1963,2.410222228
SAS,1964,5.22879305
SAS,1965,-4.107853327
SAS,1966,-1.585366312
SAS,1967,3.860625288
SAS,1968,1.924212826
SAS,1969,3.516218974
SAS,1970,2.771565191
SAS,1971,-1.512119061
SAS,1972,-4.244040214
SAS,1973,1.021240968
SAS,1974,-0.06657402
SAS,1975,4.796231898
SAS,1976,-0.184388212
SAS,1977,4.111968781
SAS,1978,3.420702305
SAS,1979,-5.772494555
SAS,1980,3.38675573
SAS,1981,3.696189023
SAS,1982,0.946561323
SAS,1983,4.172165639
SAS,1984,1.692435267
SAS,1985,2.663515673
SAS,1986,2.328799975
SAS,1987,1.516791398
SAS,1988,6.144259717
SAS,1989,3.179442574
SAS,1990,3.323287311
SAS,1991,-0.61911186
SAS,1992,3.216871598
SAS,1993,2.668199617
SAS,1994,4.237755829
SAS,1995,5.07850992
SAS,1996,4.97363938
SAS,1997,2.192863654
SAS,1998,3.959069732
SAS,1999,6.171586014
SAS,2000,2.158410919
SAS,2001,2.667613945
SAS,2002,1.956756176
SAS,2003,5.672662978
SAS,2004,5.793875331
SAS,2005,5.971282611
SAS,2006,6.293080202
SAS,2007,6.002067292
SAS,2008,2.075104711
SAS,2009,5.933981489
SAS,2010,6.727058482
SAS,2011,4.053674353
SAS,2012,4.279301925
SAS,2013,4.952171583
SAS,2014,5.962825507
SAS,2015,6.461739174
SAS,2016,6.737337299
SAS,2017,5.60196772
SAS,2018,5.279340855
SAS,2019,3.041009511
SAS,2020,-5.90537298
SAS,2021,8.330281926
SAS,2022,6.241736558
SAS,2023,7.554168702
SAS,2024,5.287342508
TSA,1960,
TSA,1961,1.508922028
TSA,1962,0.815664086
TSA,1963,2.410222228
TSA,1964,5.22879305
TSA,1965,-4.107853327
TSA,1966,-1.585366312
TSA,1967,3.860625288
TSA,1968,1.924212826
TSA,1969,3.516218974
TSA,1970,2.771565191
TSA,1971,-1.512119061
TSA,1972,-4.244040214
TSA,1973,1.021240968
TSA,1974,-0.06657402
TSA,1975,4.796231898
TSA,1976,-0.184388212
TSA,1977,4.111968781
TSA,1978,3.420702305
TSA,1979,-5.772494555
TSA,1980,3.38675573
TSA,1981,3.696189023
TSA,1982,0.946561323
TSA,1983,4.172165639
TSA,1984,1.692435267
TSA,1985,2.663515673
TSA,1986,2.328799975
TSA,1987,1.516791398
TSA,1988,6.144259717
TSA,1989,3.179442574
TSA,1990,3.323287311
TSA,1991,-0.61911186
TSA,1992,3.216871598
TSA,1993,2.668199617
TSA,1994,4.237755829
TSA,1995,5.07850992
TSA,1996,4.97363938
TSA,1997,2.192863654
TSA,1998,3.959069732
TSA,1999,6.171586014
TSA,2000,2.158410919
TSA,2001,2.667613945
TSA,2002,1.956756176
TSA,2003,5.672662978
TSA,2004,5.793875331
TSA,2005,5.971282611
TSA,2006,6.293080202
TSA,2007,6.002067292
TSA,2008,2.075104711
TSA,2009,5.933981489
TSA,2010,6.727058482
TSA,2011,4.053674353
TSA,2012,4.279301925
TSA,2013,4.952171583
TSA,2014,5.962825507
TSA,2015,6.461739174
TSA,2016,6.737337299
TSA,2017,5.60196772
TSA,2018,5.279340855
TSA,2019,3.041009511
TSA,2020,-5.90537298
TSA,2021,8.330281926
TSA,2022,6.241736558
TSA,2023,7.554168702
TSA,2024,5.287342508
SSD,1960,
SSD,1961,
SSD,1962,
SSD,1963,
SSD,1964,
SSD,1965,
SSD,1966,
SSD,1967,
SSD,1968,
SSD,1969,
SSD,1970,
SSD,1971,
SSD,1972,
SSD,1973,
SSD,1974,
SSD,1975,
SSD,1976,
SSD,1977,
SSD,1978,
SSD,1979,
SSD,1980,
SSD,1981,
SSD,1982,
SSD,1983,
SSD,1984,
SSD,1985,
SSD,1986,
SSD,1987,
SSD,1988,
SSD,1989,
SSD,1990,
SSD,1991,
SSD,1992,
SSD,1993,
SSD,1994,
SSD,1995,
SSD,1996,
SSD,1997,
SSD,1998,
SSD,1999,
SSD,2000,
SSD,2001,
SSD,2002,
SSD,2003,
SSD,2004,
SSD,2005,
SSD,2006,
SSD,2007,
SSD,2008,
SSD,2009,0.201710077
SSD,2010,0.055305221
SSD,2011,-9.665518592
SSD,2012,-48.42872583
SSD,2013,8.975512361
SSD,2014,2.74063966
SSD,2015,-9.769294943
SSD,2016,
SSD,2017,
SSD,2018,
SSD,2019,
SSD,2020,
SSD,2021,
SSD,2022,
SSD,2023,
SSD,2024,
ESP,1960,
ESP,1961,10.80448686
ESP,1962,8.94647029
ESP,1963,8.639492989
ESP,1964,4.267245417
ESP,1965,5.105632144
ESP,1966,6.153434725
ESP,1967,3.064126596
ESP,1968,5.212172291
ESP,1969,7.839083051
ESP,1970,3.093598922
ESP,1971,3.395927031
ESP,1972,6.962193115
ESP,1973,6.604025765
ESP,1974,4.471068199
ESP,1975,-0.539096521
ESP,1976,2.217772421
ESP,1977,1.785657127
ESP,1978,0.490728283
ESP,1979,-0.836528081
ESP,1980,1.391315414
ESP,1981,-0.839887496
ESP,1982,0.640409182
ESP,1983,1.275514678
ESP,1984,1.362897155
ESP,1985,1.951329092
ESP,1986,2.945279391
ESP,1987,5.273762975
ESP,1988,4.871691997
ESP,1989,4.66281524
ESP,1990,3.675767947
ESP,1991,2.285324689
ESP,1992,0.436115156
ESP,1993,-1.543358351
ESP,1994,1.896906947
ESP,1995,2.304957026
ESP,1996,2.180923903
ESP,1997,3.154053677
ESP,1998,3.871218305
ESP,1999,3.986528773
ESP,2000,4.731300329
ESP,2001,3.200316848
ESP,2002,1.314141205
ESP,2003,1.094411583
ESP,2004,1.350586884
ESP,2005,1.816577328
ESP,2006,2.299515013
ESP,2007,1.634639807
ESP,2008,-0.827648477
ESP,2009,-4.616729629
ESP,2010,-0.36566009
ESP,2011,-0.992358605
ESP,2012,-2.928158978
ESP,2013,-1.070170182
ESP,2014,1.833966462
ESP,2015,4.147011936
ESP,2016,2.835771241
ESP,2017,2.646170611
ESP,2018,1.93406292
ESP,2019,1.233037412
ESP,2020,-11.39312905
ESP,2021,6.493367388
ESP,2022,5.418773892
ESP,2023,1.482561028
ESP,2024,2.179654085
LKA,1960,
LKA,1961,
LKA,1962,1.316849355
LKA,1963,0.038545174
LKA,1964,1.386584579
LKA,1965,0.061406553
LKA,1966,2.516846806
LKA,1967,3.899127747
LKA,1968,3.288066571
LKA,1969,5.22632069
LKA,1970,1.537193439
LKA,1971,-0.830304681
LKA,1972,-2.410907383
LKA,1973,4.994180326
LKA,1974,1.935440229
LKA,1975,4.220587882
LKA,1976,1.479238054
LKA,1977,3.210931702
LKA,1978,3.728628534
LKA,1979,4.436819745
LKA,1980,3.932981701
LKA,1981,3.939384373
LKA,1982,2.866494366
LKA,1983,4.117716794
LKA,1984,4.737973013
LKA,1985,4.308419309
LKA,1986,3.114378917
LKA,1987,0.541198281
LKA,1988,1.439935634
LKA,1989,1.22940123
LKA,1990,5.723946125
LKA,1991,3.819735722
LKA,1992,2.75390593
LKA,1993,5.10038392
LKA,1994,4.072654637
LKA,1995,3.768416519
LKA,1996,1.823392883
LKA,1997,4.404302717
LKA,1998,2.740237429
LKA,1999,2.38061253
LKA,2000,4.086274479
LKA,2001,-3.08904716
LKA,2002,2.886539155
LKA,2003,5.166252546
LKA,2004,4.730720982
LKA,2005,5.564253737
LKA,2006,6.949422712
LKA,2007,6.066518271
LKA,2008,5.247329758
LKA,2009,2.905116146
LKA,2010,7.381428648
LKA,2011,7.997268957
LKA,2012,7.809029072
LKA,2013,7.006027386
LKA,2014,5.389868876
LKA,2015,3.251852308
LKA,2016,3.869796499
LKA,2017,5.249829351
LKA,2018,1.28556703
LKA,2019,-0.829146715
LKA,2020,-5.129262346
LKA,2021,3.092781969
LKA,2022,-7.453618881
LKA,2023,-1.691626024
LKA,2024,5.588480901
KNA,1960,
KNA,1961,
KNA,1962,
KNA,1963,
KNA,1964,
KNA,1965,
KNA,1966,
KNA,1967,
KNA,1968,
KNA,1969,
KNA,1970,
KNA,1971,
KNA,1972,
KNA,1973,
KNA,1974,
KNA,1975,
KNA,1976,
KNA,1977,
KNA,1978,4.248921155
KNA,1979,8.057739914
KNA,1980,8.90323754
KNA,1981,1.908398754
KNA,1982,0.940170202
KNA,1983,1.65998004
KNA,1984,9.437111887
KNA,1985,9.169628527
KNA,1986,11.53889568
KNA,1987,7.246112695
KNA,1988,9.986138145
KNA,1989,6.266531831
KNA,1990,5.722868453
KNA,1991,-1.684749266
KNA,1992,3.3547156
KNA,1993,5.437208925
KNA,1994,3.955704163
KNA,1995,4.013754374
KNA,1996,4.482682144
KNA,1997,5.468619864
KNA,1998,-1.775953355
KNA,1999,1.824366332
KNA,2000,8.469309099
KNA,2001,4.073514519
KNA,2002,0.797218806
KNA,2003,-4.257944202
KNA,2004,3.684234124
KNA,2005,9.44452895
KNA,2006,2.858001069
KNA,2007,0.305516416
KNA,2008,11.01042971
KNA,2009,-3.571510894
KNA,2010,0.095150591
KNA,2011,1.52991481
KNA,2012,-1.047877789
KNA,2013,5.646416989
KNA,2014,7.531275112
KNA,2015,0.698412468
KNA,2016,3.959196925
KNA,2017,0.274193507
KNA,2018,2.094662072
KNA,2019,3.061021794
KNA,2020,-15.15370814
KNA,2021,0.597261391
KNA,2022,10.46997026
KNA,2023,4.219226706
KNA,2024,0.982866431
LCA,1960,
LCA,1961,
LCA,1962,
LCA,1963,
LCA,1964,
LCA,1965,
LCA,1966,
LCA,1967,
LCA,1968,
LCA,1969,
LCA,1970,
LCA,1971,
LCA,1972,
LCA,1973,
LCA,1974,
LCA,1975,
LCA,1976,
LCA,1977,
LCA,1978,8.693935795
LCA,1979,2.296708842
LCA,1980,-3.664801976
LCA,1981,4.664263069
LCA,1982,0.493096165
LCA,1983,3.322624185
LCA,1984,5.557826908
LCA,1985,6.533818366
LCA,1986,12.5888677
LCA,1987,2.372991831
LCA,1988,12.40378158
LCA,1989,7.77393613
LCA,1990,8.818554342
LCA,1991,-0.820743643
LCA,1992,6.354555416
LCA,1993,-0.892733394
LCA,1994,0.091539227
LCA,1995,0.156865159
LCA,1996,1.39827512
LCA,1997,-2.082481776
LCA,1998,4.837956689
LCA,1999,1.343830579
LCA,2000,-1.158527539
LCA,2001,-4.385213611
LCA,2002,-0.455758269
LCA,2003,3.410539377
LCA,2004,6.442521131
LCA,2005,-1.139244714
LCA,2006,5.437534544
LCA,2007,1.01330266
LCA,2008,4.296528305
LCA,2009,-3.435829227
LCA,2010,-0.278750188
LCA,2011,3.783449963
LCA,2012,-0.563683331
LCA,2013,-2.261633279
LCA,2014,0.880621539
LCA,2015,-0.337052868
LCA,2016,2.991539674
LCA,2017,2.971798822
LCA,2018,2.494451868
LCA,2019,-1.06027192
LCA,2020,-24.61140921
LCA,2021,11.42874925
LCA,2022,20.21403647
LCA,2023,1.922553759
LCA,2024,3.626448962
MAF,1960,
MAF,1961,
MAF,1962,
MAF,1963,
MAF,1964,
MAF,1965,
MAF,1966,
MAF,1967,
MAF,1968,
MAF,1969,
MAF,1970,
MAF,1971,
MAF,1972,
MAF,1973,
MAF,1974,
MAF,1975,
MAF,1976,
MAF,1977,
MAF,1978,
MAF,1979,
MAF,1980,
MAF,1981,
MAF,1982,
MAF,1983,
MAF,1984,
MAF,1985,
MAF,1986,
MAF,1987,
MAF,1988,
MAF,1989,
MAF,1990,
MAF,1991,
MAF,1992,
MAF,1993,
MAF,1994,
MAF,1995,
MAF,1996,
MAF,1997,
MAF,1998,
MAF,1999,
MAF,2000,
MAF,2001,
MAF,2002,
MAF,2003,
MAF,2004,
MAF,2005,
MAF,2006,
MAF,2007,
MAF,2008,
MAF,2009,
MAF,2010,
MAF,2011,
MAF,2012,
MAF,2013,
MAF,2014,
MAF,2015,1.218924777
MAF,2016,5.54794889
MAF,2017,-7.155852009
MAF,2018,-5.892364166
MAF,2019,11.92337033
MAF,2020,-5.670344711
MAF,2021,11.28972296
MAF,2022,
MAF,2023,
MAF,2024,
VCT,1960,
VCT,1961,2.723283972
VCT,1962,2.070547217
VCT,1963,-7.628108866
VCT,1964,2.253564065
VCT,1965,-0.42207444
VCT,1966,-1.222135315
VCT,1967,-10.56533309
VCT,1968,5.379236296
VCT,1969,1.849095345
VCT,1970,9.700333204
VCT,1971,2.002911146
VCT,1972,24.65025034
VCT,1973,-11.91293576
VCT,1974,-9.612810954
VCT,1975,-8.373521179
VCT,1976,9.493343182
VCT,1977,12.33910845
VCT,1978,8.948601891
VCT,1979,2.679867597
VCT,1980,1.720205847
VCT,1981,3.757661713
VCT,1982,3.593465729
VCT,1983,1.337576148
VCT,1984,5.746016574
VCT,1985,5.377907708
VCT,1986,4.850847309
VCT,1987,-0.219401447
VCT,1988,13.3974089
VCT,1989,0.846053659
VCT,1990,3.646194612
VCT,1991,0.766079149
VCT,1992,6.10658039
VCT,1993,4.041739199
VCT,1994,-1.407665917
VCT,1995,7.643675748
VCT,1996,1.223442465
VCT,1997,3.485024541
VCT,1998,4.054327133
VCT,1999,2.54179354
VCT,2000,1.478801275
VCT,2001,1.787674921
VCT,2002,5.485251176
VCT,2003,6.885593513
VCT,2004,4.397050006
VCT,2005,2.839451911
VCT,2006,7.413397957
VCT,2007,3.770422614
VCT,2008,0.859512862
VCT,2009,-0.914124585
VCT,2010,-3.99351095
VCT,2011,-0.051811853
VCT,2012,1.739453798
VCT,2013,3.031957081
VCT,2014,1.815188136
VCT,2015,3.335707171
VCT,2016,4.744274537
VCT,2017,2.107470818
VCT,2018,3.900316717
VCT,2019,1.401936571
VCT,2020,-3.676188032
VCT,2021,2.773421663
VCT,2022,3.914128696
VCT,2023,6.077931115
VCT,2024,4.793047802
SSF,1960,
SSF,1961,-1.294144888
SSF,1962,3.440175751
SSF,1963,3.640693764
SSF,1964,2.374378002
SSF,1965,2.045601461
SSF,1966,-0.572985181
SSF,1967,-3.306240697
SSF,1968,0.433318314
SSF,1969,6.149231229
SSF,1970,4.984759466
SSF,1971,4.865387907
SSF,1972,0.225065179
SSF,1973,1.467415162
SSF,1974,4.566393607
SSF,1975,-3.017257949
SSF,1976,2.248513652
SSF,1977,-0.05877165
SSF,1978,-3.022593493
SSF,1979,0.84244917
SSF,1980,0.748087822
SSF,1981,-3.731973041
SSF,1982,-4.18718041
SSF,1983,-5.397145844
SSF,1984,-0.645451605
SSF,1985,-0.897101011
SSF,1986,-1.006805284
SSF,1987,0.011631989
SSF,1988,1.507772827
SSF,1989,-0.514768335
SSF,1990,-0.469686901
SSF,1991,-2.305838203
SSF,1992,-3.085178964
SSF,1993,-3.598502625
SSF,1994,-1.639395598
SSF,1995,0.588241053
SSF,1996,2.344552402
SSF,1997,1.370958813
SSF,1998,-0.180474732
SSF,1999,-0.498658447
SSF,2000,0.754168198
SSF,2001,1.449783145
SSF,2002,3.538583548
SSF,2003,1.308932933
SSF,2004,3.793303149
SSF,2005,3.1946949
SSF,2006,3.183578983
SSF,2007,3.275797215
SSF,2008,2.322192641
SSF,2009,0.332193915
SSF,2010,3.132130582
SSF,2011,1.630745922
SSF,2012,0.498780273
SSF,2013,2.256133432
SSF,2014,1.989230562
SSF,2015,0.22757167
SSF,2016,-1.38523306
SSF,2017,-0.154037047
SSF,2018,0.084598167
SSF,2019,0.053948005
SSF,2020,-4.484212007
SSF,2021,1.70511279
SSF,2022,1.201927226
SSF,2023,0.075734468
SSF,2024,0.932461474
SSA,1960,
SSA,1961,-1.286134456
SSA,1962,3.483302658
SSA,1963,3.686068135
SSA,1964,2.404697016
SSA,1965,2.039473256
SSA,1966,-0.687046581
SSA,1967,-3.410649577
SSA,1968,0.419390241
SSA,1969,6.343701856
SSA,1970,5.087238247
SSA,1971,4.889991855
SSA,1972,0.195832285
SSA,1973,1.437365295
SSA,1974,4.634302688
SSA,1975,-3.087262932
SSA,1976,2.312121253
SSA,1977,-0.14001609
SSA,1978,-3.21244297
SSA,1979,0.778536582
SSA,1980,0.470006937
SSA,1981,-3.869939013
SSA,1982,-4.153918038
SSA,1983,-5.626323433
SSA,1984,-0.562148078
SSA,1985,-0.639109915
SSA,1986,-1.139348985
SSA,1987,-0.151348283
SSA,1988,1.696811947
SSA,1989,-0.364153703
SSA,1990,-0.390979177
SSA,1991,-1.995058529
SSA,1992,-2.787612658
SSA,1993,-3.769322291
SSA,1994,-1.592794925
SSA,1995,0.615274152
SSA,1996,2.257540394
SSA,1997,1.445771604
SSA,1998,0.001822172
SSA,1999,-0.509675567
SSA,2000,0.743234797
SSA,2001,1.408300856
SSA,2002,3.694149171
SSA,2003,1.489391012
SSA,2004,3.69448796
SSA,2005,3.094848982
SSA,2006,3.095296081
SSA,2007,3.168517554
SSA,2008,2.204817567
SSA,2009,0.199261132
SSA,2010,2.963865969
SSA,2011,1.442295046
SSA,2012,0.340694381
SSA,2013,2.077481307
SSA,2014,1.797917517
SSA,2015,-0.048420763
SSA,2016,-1.707756644
SSA,2017,-0.447078799
SSA,2018,-0.096235037
SSA,2019,-0.20767175
SSA,2020,-4.862393839
SSA,2021,1.652370541
SSA,2022,1.124141834
SSA,2023,-0.134027235
SSA,2024,0.721303125
TSS,1960,
TSS,1961,-1.294144888
TSS,1962,3.440175751
TSS,1963,3.640693764
TSS,1964,2.374378002
TSS,1965,2.045601461
TSS,1966,-0.572985181
TSS,1967,-3.306240697
TSS,1968,0.433318314
TSS,1969,6.149231229
TSS,1970,4.984759466
TSS,1971,4.865387907
TSS,1972,0.225065179
TSS,1973,1.467415162
TSS,1974,4.566393607
TSS,1975,-3.017257949
TSS,1976,2.248513652
TSS,1977,-0.05877165
TSS,1978,-3.022593493
TSS,1979,0.84244917
TSS,1980,0.748087822
TSS,1981,-3.731973041
TSS,1982,-4.18718041
TSS,1983,-5.397145844
TSS,1984,-0.645451605
TSS,1985,-0.897101011
TSS,1986,-1.006805284
TSS,1987,0.011631989
TSS,1988,1.507772827
TSS,1989,-0.514768335
TSS,1990,-0.469686901
TSS,1991,-2.305838203
TSS,1992,-3.085178964
TSS,1993,-3.598502625
TSS,1994,-1.639395598
TSS,1995,0.588241053
TSS,1996,2.344552402
TSS,1997,1.370958813
TSS,1998,-0.180474732
TSS,1999,-0.498658447
TSS,2000,0.754168198
TSS,2001,1.449783145
TSS,2002,3.538583548
TSS,2003,1.308932933
TSS,2004,3.793303149
TSS,2005,3.1946949
TSS,2006,3.183578983
TSS,2007,3.275797215
TSS,2008,2.322192641
TSS,2009,0.332193915
TSS,2010,3.132130582
TSS,2011,1.630745922
TSS,2012,0.498780273
TSS,2013,2.256133432
TSS,2014,1.989230562
TSS,2015,0.22757167
TSS,2016,-1.38523306
TSS,2017,-0.154037047
TSS,2018,0.084598167
TSS,2019,0.053948005
TSS,2020,-4.484212007
TSS,2021,1.70511279
TSS,2022,1.201927226
TSS,2023,0.075734468
TSS,2024,0.932461474
SDN,1960,
SDN,1961,-2.696324812
SDN,1962,3.946745346
