Code,Year,population using safely managed sanitation services,"population using only basic sanitation services, improved sanitation facilities which are not shared","population using limited sanitation services, improved sanitation facilities which are shared",population using unimproved sanitation facilities,population practicing open defecation
TJK,2000,,,3.2473025,5.593453,1.2520012
TJK,2001,,,3.2575479,5.317036,1.1998388
TJK,2002,,,3.267793,5.040635,1.1476767
TJK,2003,,,3.2780373,4.7642465,1.095515
TJK,2004,,,3.2375078,4.4879074,1.0433599
TJK,2005,,,3.196528,4.211543,0.9911989
TJK,2006,,,3.15508,3.9351914,0.9390383
TJK,2007,,,3.1131642,3.658853,0.8868781
TJK,2008,,,3.07078,3.3825305,0.83471817
TJK,2009,,,3.0279279,3.1062167,0.78255874
TJK,2010,,,2.9846077,2.8299181,0.73039967
TJK,2011,,,2.940796,2.5536525,0.6782463
TJK,2012,,,2.8970783,2.2771125,0.6259699
TJK,2013,,,2.8534296,2.0005646,0.57359254
TJK,2014,,,2.809947,1.7242107,0.5211095
TJK,2015,,,2.7666538,1.4482722,0.46853223
TJK,2016,,,2.7236269,1.172964,0.41586152
TJK,2017,,,2.6809173,0.89851934,0.36310357
TJK,2018,,,2.6385496,0.6144184,0.32099864
TJK,2019,,,2.5962632,0.3110405,0.320136
TJK,2020,,,2.6021311,0.31328318,0.3192684
TJK,2021,,,2.6086843,0.31578958,0.31829953
TJK,2022,,,2.6158926,0.31854442,0.31723374
TZA,2000,5.7735577,0.6809997,2.426501,79.273254,11.845691
TZA,2001,6.9002366,0.76523757,2.8890817,77.8326,11.61284
TZA,2002,8.033801,0.85185266,3.3609211,76.3732,11.380223
TZA,2003,9.189283,0.94695413,3.8625453,74.87519,11.126023
TZA,2004,10.296286,1.0390146,4.453741,73.34295,10.86801
TZA,2005,11.400319,1.1335036,5.0775633,71.77838,10.610235
TZA,2006,12.513359,1.2184021,5.7350626,70.18056,10.352622
TZA,2007,13.623134,1.3056635,6.4270415,68.54884,10.095317
TZA,2008,14.729678,1.3953584,7.1547885,66.88204,9.838135
TZA,2009,15.688786,1.6308393,7.9185834,65.180244,9.581545
TZA,2010,16.634485,1.8784877,8.720128,63.441746,9.325151
TZA,2011,17.490543,2.213766,9.559837,61.66655,9.069306
TZA,2012,18.312061,2.5816565,10.43914,59.85331,8.813831
TZA,2013,19.128317,2.9519987,11.358347,58.002262,8.559074
TZA,2014,19.93871,3.3243985,12.317594,56.113934,8.305365
TZA,2015,20.742989,3.6986551,13.317684,54.187954,8.052718
TZA,2016,21.540642,4.07438,14.35883,52.224796,7.8013506
TZA,2017,22.331535,4.4514356,15.442071,50.22378,7.5511746
TZA,2018,23.115269,4.8294973,16.567848,48.185085,7.3023
TZA,2019,23.89128,5.2081103,17.736185,46.109497,7.054928
TZA,2020,24.90598,5.340821,18.948454,43.995876,6.8088727
TZA,2021,25.010336,5.4219103,19.2168,43.786526,6.5644264
TZA,2022,25.114794,5.503155,19.48552,43.575035,6.3214946
THA,2000,19.92459,72.488846,5.688172,0.6011659,1.297224
THA,2001,20.05492,72.63407,5.5397663,0.5622083,1.2090343
THA,2002,20.188381,72.7806,5.384683,0.52367675,1.1226544
THA,2003,20.337238,72.91643,5.222551,0.48559165,1.0381895
THA,2004,20.500816,73.04236,5.0531683,0.4479621,0.9556975
THA,2005,20.833067,73.004745,4.8760533,0.4108168,0.8753138
THA,2006,21.170628,72.96691,4.6912923,0.37415174,0.79701656
THA,2007,21.513363,72.929214,4.498526,0.33798936,0.7209068
THA,2008,21.861395,72.89163,4.2976103,0.30233678,0.64702624
THA,2009,22.214502,72.85459,4.0882416,0.26720458,0.57546043
THA,2010,22.572964,72.81782,3.8704054,0.23260237,0.506215
THA,2011,22.9076,72.81757,3.6341732,0.19865717,0.44199327
THA,2012,23.239878,72.824745,3.3905528,0.16506128,0.37976095
THA,2013,23.575525,72.832,3.1417978,0.13177642,0.3189017
THA,2014,23.914654,72.839226,2.887911,0.098793216,0.25941548
THA,2015,24.257246,72.846466,2.6288674,0.06611441,0.20130965
THA,2016,24.602707,72.85262,2.3646293,0.035460096,0.14458191
THA,2017,24.942493,72.84841,2.0947964,0.025065847,0.08922942
THA,2018,25.283396,72.84182,1.8197551,0.01434379,0.04068488
THA,2019,25.607815,72.812706,1.5388706,0.003285025,0.037320722
THA,2020,25.932337,72.780785,1.2530493,0,0.03383159
THA,2021,26.25913,72.748184,0.9624578,2.0076507e-06,0.030223155
THA,2022,26.315214,72.70041,0.95373267,0,0.030643802
TGO,2000,3.3470638,6.255877,18.47289,10.273167,61.651
TGO,2001,3.4592137,6.426434,19.034956,10.443388,60.63601
TGO,2002,3.5717034,6.598717,19.59988,10.607839,59.62186
TGO,2003,3.68448,6.77258,20.167318,10.766462,58.60916
TGO,2004,3.7975023,6.948077,20.737284,10.9192,57.59794
TGO,2005,3.9088004,7.2685046,21.167892,11.066014,56.588787
TGO,2006,4.02171,7.5978413,21.592434,11.206841,55.581173
TGO,2007,4.1361423,7.9360833,22.011028,11.341621,54.575123
TGO,2008,4.252056,8.283397,22.424168,11.470252,53.570126
TGO,2009,4.3691707,8.639085,22.830484,11.592857,52.5684
TGO,2010,4.4875884,9.003828,23.23159,11.7092085,51.567783
TGO,2011,4.6080694,9.381247,23.635168,11.817988,50.557526
TGO,2012,4.730036,9.76986,24.038046,11.919357,49.5427
TGO,2013,4.852774,10.167151,24.435085,12.014073,48.530914
TGO,2014,4.97627,10.573471,24.827179,12.1019535,47.521126
TGO,2015,5.1004224,10.988811,25.21446,12.1829405,46.513367
TGO,2016,5.225262,11.41394,25.598623,12.256604,45.50557
TGO,2017,5.3506293,11.848682,25.97944,12.322908,44.498337
TGO,2018,5.4764004,12.293052,26.35708,12.381737,43.49173
TGO,2019,5.60245,12.747061,26.731707,12.432977,42.485806
TGO,2020,5.728649,13.210721,27.10349,12.476508,41.480633
TGO,2021,5.7423005,13.325628,27.32524,13.130565,40.47627
TGO,2022,5.756074,13.441563,27.548973,13.780111,39.473278
TKL,2000,,,4.15946,19.084795,
TKL,2001,,,4.15946,19.084795,
TKL,2002,,,4.15946,19.084795,
TKL,2003,,,4.15946,19.084795,
TKL,2004,,,4.15946,19.084795,
TKL,2005,,,4.123476,17.558836,
TKL,2006,,,4.083256,16.032877,
TKL,2007,,,4.0388,14.506917,
TKL,2008,,,3.9901075,12.980957,
TKL,2009,,,3.9371796,11.454998,
TKL,2010,,,3.8800156,9.929038,
TKL,2011,,,3.8186154,8.403078,
TKL,2012,,,3.7529795,6.0790186,0.7981
TKL,2013,,,3.6831076,4.553059,0.7981
TKL,2014,,,3.6089995,3.0270996,0.7981
TKL,2015,,,3.5306556,1.50114,0.7981
TKL,2016,,,3.44722,0,0.797902
TKL,2017,,,3.3361492,0,0
TKL,2018,,,3.1973517,0,0
TKL,2019,,,3.1973517,0,0
TKL,2020,,,3.1973517,0,0
TKL,2021,,,3.1973517,0,
TKL,2022,,,3.1973517,0,
TON,2000,34.14567,54.433483,0.7112089,10.524235,0.18540281
TON,2001,34.143734,54.438694,0.7113076,10.5209,0.18536258
TON,2002,34.141865,54.44373,0.7114029,10.517678,0.18532372
TON,2003,34.13993,54.448944,0.71150166,10.5143385,0.1852835
TON,2004,34.137993,54.45416,0.71160036,10.511004,0.18524325
TON,2005,34.64358,54.521152,0.7159315,9.939407,0.1799292
TON,2006,35.148766,54.588276,0.7202633,9.368077,0.17461808
TON,2007,35.652454,54.65784,0.7246383,8.795771,0.16929504
TON,2008,36.15467,54.72928,0.7290448,8.223039,0.16396645
TON,2009,36.64877,54.808132,0.73344624,7.6510077,0.15864594
TON,2010,37.044704,54.984455,0.73784286,7.079665,0.15333351
TON,2011,36.572586,55.753532,1.0168301,6.509021,0.14802918
TON,2012,36.10865,56.506153,1.299405,5.94301,0.14278182
TON,2013,35.651634,57.245518,1.5858134,5.3794684,0.1375654
TON,2014,35.196968,57.97926,1.8761444,4.8152885,0.1323417
TON,2015,34.744415,58.707695,2.1704013,4.2503777,0.12710933
TON,2016,34.294098,59.43066,2.468593,3.6847804,0.121869035
TON,2017,33.84601,60.148144,2.7707262,3.1185,0.11662082
TON,2018,33.398228,60.86257,3.076671,2.55117,0.11135955
TON,2019,32.950745,61.57372,3.3863676,1.983083,0.10608891
TON,2020,32.54002,62.244946,3.6997204,1.414504,0.100811616
TON,2021,32.26282,62.779224,4.016689,0.84573734,0.095531635
TON,2022,32.048294,63.24725,4.337151,0.27705598,0.09025175
TTO,2000,,,7.6146407,2.01247,0.32821783
TTO,2001,,,7.484864,1.909992,0.30888537
TTO,2002,,,7.3547406,1.8075141,0.28955287
TTO,2003,,,7.22427,1.705036,0.2702204
TTO,2004,,,7.0934525,1.6025581,0.25088793
TTO,2005,,,6.9622874,1.5000801,0.23155545
TTO,2006,,,6.8307757,1.3976021,0.21222298
TTO,2007,,,6.6989174,1.2951242,0.1928905
TTO,2008,,,6.5667114,1.1926461,0.17355801
TTO,2009,,,6.434159,1.0901682,0.15422554
TTO,2010,,,6.301259,0.98769027,0.13489306
TTO,2011,,,6.1680126,0.8852123,0.115560584
TTO,2012,,,6.0344186,0.7827343,0.09622811
TTO,2013,,,5.900478,0.6802563,0.07689563
TTO,2014,,,5.9077206,0.57777834,0.057563156
TTO,2015,,,5.914963,0.47530037,0.03823068
TTO,2016,,,5.922205,0.3728224,0.018898202
TTO,2017,,,5.929447,0.26991016,0
TTO,2018,,,5.9366894,0.14809972,0
TTO,2019,,,5.9366894,0.14809972,0
TTO,2020,,,5.9366894,0.14809972,0
TTO,2021,,,5.9366894,0.14809972,0
TTO,2022,,,5.9366894,0.14809972,0
TUN,2000,54.094055,22.42102,7.906684,5.9500957,9.628143
TUN,2001,54.893578,22.354486,8.022557,5.7155795,9.013799
TUN,2002,55.9226,22.407503,7.775939,5.483274,8.410685
TUN,2003,57.256413,22.155981,7.5160046,5.253093,7.8185086
TUN,2004,58.59539,21.892586,7.2453566,5.026133,7.240532
TUN,2005,59.914505,21.621143,6.97153,4.8060026,6.6868186
TUN,2006,61.247353,21.339216,6.684897,4.5874104,6.1411242
TUN,2007,62.5929,21.046827,6.3860517,4.370468,5.6037545
TUN,2008,63.951355,20.743828,6.0752244,4.1551037,5.0744867
TUN,2009,65.32252,20.430124,5.7527637,3.941314,4.553279
TUN,2010,66.70581,20.105743,5.4191117,3.7291343,4.0402
TUN,2011,68.10178,19.770369,5.074416,3.5184608,3.5349734
TUN,2012,69.50985,19.424019,4.719119,3.3093317,3.0376813
TUN,2013,70.92912,19.066929,4.3537083,3.101825,2.5484188
TUN,2014,72.36046,18.698572,3.9782739,2.8958015,2.0668962
TUN,2015,73.80589,18.317509,3.5927598,2.6910102,1.5928301
TUN,2016,75.26464,17.923527,3.1977518,2.4875433,1.1265398
TUN,2017,76.736244,17.516256,2.7937758,2.2854443,0.66827714
TUN,2018,78.220535,17.09509,2.3813426,2.084733,0.21829502
TUN,2019,79.71671,16.659859,1.9610606,1.4911544,0.17121181
TUN,2020,80.961716,16.472748,1.533515,0.86856985,0.16345507
TUN,2021,81.04472,16.391254,1.5297914,0.8785928,0.15563466
TUN,2022,81.129295,16.308231,1.5259978,0.88872683,0.14774835
TUR,2000,43.23987,43.29627,1.9687722,10.895231,0.5998624
TUR,2001,43.222115,43.473866,1.9625654,10.749067,0.59238535
TUR,2002,43.68865,43.802128,1.8902498,10.053736,0.56523955
TUR,2003,44.14341,44.126213,1.8161417,9.375667,0.5385719
TUR,2004,45.8262,43.20671,1.7402953,8.714431,0.5123651
TUR,2005,47.536457,42.243664,1.6628106,8.070421,0.48664793
TUR,2006,49.274197,41.237915,1.5837159,7.4427905,0.46138015
TUR,2007,50.75451,40.47413,1.5030985,6.831687,0.4365779
TUR,2008,52.288216,39.642048,1.4209944,6.236531,0.4122141
TUR,2009,53.875553,38.74106,1.3375036,5.657571,0.38831368
TUR,2010,55.516483,37.771763,1.2526592,5.094245,0.36484966
TUR,2011,57.2111,36.734108,1.1665332,4.5464325,0.34182554
TUR,2012,58.959335,35.628624,1.0791548,4.0136695,0.3192168
TUR,2013,60.761574,34.4539,0.99072254,3.496697,0.29710466
TUR,2014,62.61763,33.211067,0.9012369,2.9946256,0.27544174
TUR,2015,64.527504,31.90041,0.8107668,2.5070975,0.25422525
TUR,2016,66.491104,30.52249,0.7193501,2.033618,0.23343602
TUR,2017,68.508484,29.077515,0.62706625,1.5738567,0.21307811
TUR,2018,70.57953,27.566156,0.5339343,1.1272556,0.19312498
TUR,2019,72.70425,25.988747,0.44001487,0.6934224,0.17357273
TUR,2020,74.8801,24.344845,0.3487458,0.27190074,0.1544098
TUR,2021,76.766945,22.470041,0.34197366,0.2695916,0.15144862
TUR,2022,78.685455,20.563292,0.33536226,0.26733002,0.14855771
TKM,2000,,,5.3925533,1.0665046,0.57318085
TKM,2001,,,5.4128227,1.0214071,0.54039323
TKM,2002,,,5.4331717,0.9766466,0.50775194
TKM,2003,,,5.453517,0.9322355,0.475263
TKM,2004,,,5.473859,0.88817495,0.44292644
TKM,2005,,,5.175803,0.84429705,0.41067728
TKM,2006,,,4.8763785,0.8006206,0.3785268
TKM,2007,,,4.575417,0.7571814,0.3464876
TKM,2008,,,4.2724814,0.7140427,0.31458688
TKM,2009,,,3.9675412,0.67121613,0.28282994
TKM,2010,,,3.660242,0.6287443,0.25123933
TKM,2011,,,3.350364,0.5866724,0.21983029
TKM,2012,,,3.0377316,0.54503113,0.18861604
TKM,2013,,,2.7221115,0.5038495,0.15761289
TKM,2014,,,2.403202,0.46318105,0.12683962
TKM,2015,,,2.0808573,0.42304498,0.0963086
TKM,2016,,,1.7548195,0.38348293,0.06603664
TKM,2017,,,1.4248503,0.3445347,0.036039278
TKM,2018,,,1.0907604,0.3062326,0.006330783
TKM,2019,,,0.7523311,0.24553297,0
TKM,2020,,,0.40933445,0.17952791,0
TKM,2021,,,0.06157782,0.11916613,0
TKM,2022,,,0.061510842,0.12028077,0
TCA,2016,34.113716,59.007214,5.5681634,1.2935911,0.017312668
TCA,2017,34.082077,59.04381,5.566394,1.2910982,0.016618583
TCA,2018,34.05244,59.078094,5.564737,1.288758,0.01596846
TCA,2019,34.024807,59.110058,5.563192,1.2865787,0.015362302
TCA,2020,33.998966,59.139946,5.5617466,1.2845455,0.014795472
TCA,2021,33.974815,59.167885,5.560396,1.2826396,0.014265657
TCA,2022,33.95235,59.193867,5.5591397,1.2808691,0.013772866
TUV,2000,41.966686,38.31898,5.990981,5.090594,8.632756
TUV,2001,42.288387,38.398262,6.033835,4.673835,8.605683
TUV,2002,42.60723,38.477962,6.0767026,4.259559,8.578543
TUV,2003,42.876404,38.621254,6.137642,3.8398445,8.524856
TUV,2004,43.115353,38.797672,6.2078094,3.7154913,8.163673
TUV,2005,43.34762,38.974594,6.2778535,3.5919065,7.8080287
TUV,2006,43.43783,39.02759,6.607739,3.4690418,7.4577966
TUV,2007,43.5195,39.079735,6.940795,3.3469288,7.113041
TUV,2008,43.592686,39.131012,7.276976,3.225565,6.773761
TUV,2009,43.65811,39.18065,7.6160026,3.1050303,6.4402065
TUV,2010,43.715607,39.228943,7.9579153,2.9852936,6.1122427
TUV,2011,43.09503,39.946117,8.302666,2.8663402,5.789846
TUV,2012,42.488182,40.640446,8.650202,2.7481813,5.472992
TUV,2013,41.89565,41.31137,9.000187,2.6309001,5.16189
TUV,2014,41.319294,41.95711,9.351692,2.5147786,4.8571243
TUV,2015,40.75869,42.578415,9.7045965,2.3997903,4.5585117
TUV,2016,40.213394,43.176044,10.058782,2.285924,4.265857
TUV,2017,39.682953,43.750793,10.414126,2.1731691,3.9789567
TUV,2018,39.166607,44.30375,10.770663,2.0614607,3.6975174
TUV,2019,38.663918,44.835686,11.128282,1.9507775,3.4213374
TUV,2020,38.174347,45.34746,11.4869175,1.8410904,3.1501837
TUV,2021,37.69727,45.840004,11.846564,1.7323567,2.8838055
TUV,2022,37.232254,46.31408,12.207116,1.6245563,2.6219928
UGA,2000,14.128019,2.251475,12.273237,57.13123,14.216041
UGA,2001,14.30369,2.293905,12.497907,57.203766,13.700731
UGA,2002,14.478254,2.3368995,12.723356,57.273045,13.188444
UGA,2003,14.651692,2.3804605,12.94943,57.339077,12.679338
UGA,2004,14.824052,2.4246485,13.176338,57.401512,12.173449
UGA,2005,14.995025,2.4692278,13.402473,57.461857,11.671416
UGA,2006,15.164947,2.5144966,13.629501,57.518265,11.1727915
UGA,2007,15.333583,2.560277,13.856187,57.57187,10.678083
UGA,2008,15.506773,2.600969,14.083081,57.621944,10.187231
UGA,2009,15.678842,2.6419656,14.309338,57.66926,9.700599
UGA,2010,15.849913,2.6833816,14.535484,57.713074,9.218147
UGA,2011,16.0199,2.7251518,14.761025,57.753788,8.740134
UGA,2012,16.18885,2.767331,14.986129,57.79105,8.266638
UGA,2013,16.35655,2.8097355,15.209675,57.825985,7.798055
UGA,2014,16.522537,2.8533092,15.432789,57.857132,7.334233
UGA,2015,16.687384,2.8972037,15.6546755,57.885246,6.875489
UGA,2016,16.850943,2.9412954,15.874576,57.911087,6.4221
UGA,2017,17.0132,2.9855795,16.09237,57.93466,5.9741907
UGA,2018,17.174013,3.0299327,16.307352,57.95672,5.531985
UGA,2019,17.333563,3.0745282,16.520292,57.976173,5.0954456
UGA,2020,17.491642,3.1191845,16.730211,57.994133,4.6648307
UGA,2021,17.648241,3.1638973,16.93702,58.01061,4.240234
UGA,2022,17.796078,3.2160528,17.140898,58.02525,3.8217213
UKR,2000,42.330833,51.940292,2.7810533,2.8896954,0.058128074
UKR,2001,42.43031,52.000954,2.7868683,2.7301192,0.051749885
UKR,2002,42.896427,51.69952,2.7911878,2.5675638,0.045300465
UKR,2003,43.354595,51.408657,2.794413,2.4034956,0.03883704
UKR,2004,43.83219,51.152306,2.7439482,2.2391536,0.032402996
UKR,2005,44.305473,50.900562,2.693049,2.0749028,0.026015768
UKR,2006,44.78092,50.644398,2.6425543,1.9124177,0.019711385
UKR,2007,45.25626,50.386993,2.5921717,1.751097,0.01347627
UKR,2008,45.731308,50.1286,2.541887,1.5908964,0.007309615
UKR,2009,48.545143,47.53008,2.491723,1.4318442,0.001211462
UKR,2010,51.358295,44.927586,2.4428277,1.2700846,0.001207846
UKR,2011,54.155502,42.340508,2.3938124,1.1089752,0.001204269
UKR,2012,56.936554,39.76909,2.344665,0.94849026,0.001200692
UKR,2013,59.672977,37.241814,2.2953897,0.78862417,0.001197115
UKR,2014,62.335735,34.7877,2.2459896,0.6293807,0.001193539
UKR,2015,64.73989,32.538757,2.2494068,0.47075492,0.001189962
UKR,2016,67.15047,30.282785,2.2528057,0.31275365,0.001186385
UKR,2017,69.56755,28.01969,2.256194,0.15537998,0.001182846
UKR,2018,71.985886,25.750397,2.259318,0.004395408,0
UKR,2019,71.97734,25.76426,2.2584023,0,0
UKR,2020,71.96382,25.778896,2.2572823,2.1884418e-06,0
UKR,2021,71.9489,25.795053,2.2560463,2.871489e-07,0
UKR,2022,71.93268,25.81262,2.2547023,0,0
ARE,2000,98.44043,0.72042316,0.64251554,0.19662821,0
ARE,2001,98.44016,0.716703,0.6458708,0.19725992,0
ARE,2002,98.4399,0.713045,0.64917004,0.19788343,0
ARE,2003,98.439644,0.70944923,0.6524132,0.19849326,0
ARE,2004,98.43939,0.7059066,0.65560836,0.19909495,0
ARE,2005,98.43914,0.70243514,0.6587394,0.19968626,0
ARE,2006,98.438896,0.699008,0.66183037,0.20026864,0
ARE,2007,98.438644,0.6956784,0.6648333,0.20084132,0
ARE,2008,98.438416,0.6924466,0.66774815,0.20138696,0
ARE,2009,98.43819,0.6892947,0.67059094,0.2019254,0
ARE,2010,98.437965,0.68623155,0.6733537,0.2024474,0
ARE,2011,98.4403,0.6806998,0.6760443,0.20295289,0
ARE,2012,98.44264,0.67525613,0.67865485,0.20344806,0
ARE,2013,98.444984,0.6698918,0.6811933,0.20392802,0
ARE,2014,98.44734,0.66459787,0.6836677,0.20439504,0
ARE,2015,98.4497,0.6593921,0.68606204,0.20484701,0
ARE,2016,98.452065,0.6542569,0.68839234,0.20528266,0
ARE,2017,98.45444,0.6491921,0.6906585,0.20571494,0
ARE,2018,98.45682,0.64420676,0.69285274,0.20612459,0
ARE,2019,98.4592,0.6392831,0.6949908,0.20652913,0
ARE,2020,98.461586,0.63443,0.6970648,0.20692109,0
ARE,2021,98.463264,0.6303578,0.6990748,0.20729966,0
ARE,2022,98.46312,0.6281888,0.7010287,0.20766583,0
GBR,2000,97.73614,1.3938534,0.69417095,0.17583987,0
GBR,2001,97.7415,1.3880417,0.6946718,0.1757829,0
GBR,2002,97.75741,1.3708385,0.6961544,0.17559819,0
GBR,2003,97.7731,1.3538681,0.69761693,0.17541668,0
GBR,2004,97.78868,1.3370138,0.6990695,0.17523418,0
GBR,2005,97.804054,1.320392,0.70050204,0.17504954,0
GBR,2006,97.81931,1.3038864,0.7019245,0.17487691,0
GBR,2007,97.84524,1.2767364,0.703327,0.17470098,0
GBR,2008,97.871056,1.2496979,0.7047194,0.17452471,0
GBR,2009,97.89667,1.2228867,0.7060919,0.1743526,0
GBR,2010,97.92212,1.1962448,0.70744926,0.17418304,0
GBR,2011,97.94742,1.1697724,0.70879155,0.17402135,0
GBR,2012,97.97267,1.1433533,0.7101289,0.17384951,0
GBR,2013,97.99297,1.1218861,0.71145624,0.17368644,0
GBR,2014,98.00712,1.1065851,0.7127735,0.17352353,0
GBR,2015,98.021164,1.0914006,0.7140808,0.17335835,0
GBR,2016,98.03514,1.076274,0.71538305,0.17319903,0
GBR,2017,98.04897,1.0613217,0.7166704,0.17303458,0
GBR,2018,98.06269,1.0464861,0.7179476,0.172876,0
GBR,2019,98.076355,1.0317086,0.7192198,0.17272015,0
GBR,2020,98.08986,1.0171057,0.72047704,0.17255826,0
GBR,2021,98.10325,1.0026191,0.7217242,0.17240636,0
GBR,2022,98.116486,0.9883071,0.72295636,0.17225337,0
USA,2000,96.49619,3.3765368,0,0.12727237,0
USA,2001,96.55744,3.3149998,0,0.12755509,0
USA,2002,96.6188,3.2533646,0,0.12783724,0
USA,2003,96.680244,3.1916401,0,0.12811658,0
USA,2004,96.74177,3.1298332,0,0.12839623,0
USA,2005,96.803406,3.0679247,0,0.1286728,0
USA,2006,96.86512,3.0059357,0,0.12894753,0
USA,2007,96.92692,2.94386,0,0.12922129,0
USA,2008,96.98881,2.8816981,0,0.12949313,0
USA,2009,97.05079,2.8194509,0,0.1297636,0
USA,2010,97.105896,2.764642,0,0.12946449,0
USA,2011,97.13914,2.7088668,0,0.15199836,0
USA,2012,97.17329,2.6526132,0,0.17409815,0
USA,2013,97.20835,2.5958903,0,0.195759,0
USA,2014,97.244354,2.538694,0,0.21695489,0
USA,2015,97.217,2.5453122,0,0.23768137,0
USA,2016,97.19027,2.5518088,0,0.25791928,0
USA,2017,97.16416,2.5581915,0,0.277646,0
USA,2018,97.13868,2.5644498,0,0.29686978,0
USA,2019,97.11384,2.5705943,0,0.31556493,0
USA,2020,97.08966,2.576616,0,0.33372638,0
USA,2021,97.06615,2.582522,0,0.3513322,0
USA,2022,97.043304,2.5883067,0,0.3683891,0
VIR,2000,,,0,0.929566,0
VIR,2001,,,0,0.92783374,0
VIR,2002,,,0,0.9261015,0
VIR,2003,,,0,0.9243692,0
VIR,2004,,,0,0.9226369,0
VIR,2005,,,0,0.9209047,0
VIR,2006,,,0,0.9191724,0
VIR,2007,,,0,0.9174401,0
VIR,2008,,,0,0.9157078,0
VIR,2009,,,0,0.9139756,0
VIR,2010,,,0,0.9122433,0
VIR,2011,,,0,0.910511,0
VIR,2012,,,0,0.9087787,0
VIR,2013,,,0,0.9070465,0
VIR,2014,,,0,0.9053142,0
VIR,2015,,,0,0.9035819,0
VIR,2016,,,0,0.9018497,0
VIR,2017,,,0,0.9001174,0
VIR,2018,,,0,0.8983851,0
VIR,2019,,,0,0.8966528,0
VIR,2020,,,0,0.8949206,0
VIR,2021,,,0,0.8931883,0
VIR,2022,,,0,0.891456,0
,2000,23.964993,39.807846,4.964168,24.815012,6.4479804
,2001,24.378563,40.175846,4.950905,24.29502,6.199666
,2002,24.983208,41.120995,4.965888,23.041525,5.8883843
,2003,26.359638,41.281723,4.971682,21.808016,5.578941
,2004,27.830875,41.337063,4.96422,20.596087,5.271755
,2005,29.369425,41.32769,4.927758,19.407623,4.967503
,2006,30.964241,41.242657,4.8775873,18.326263,4.5892515
,2007,32.622673,41.069534,4.816079,17.190805,4.3009067
,2008,34.342087,40.820534,4.746807,16.098204,3.9923663
,2009,36.116673,40.500607,4.667814,15.0025835,3.7123213
,2010,37.955322,40.10001,4.578144,13.929489,3.437036
,2011,39.844273,39.621758,4.4773765,12.887023,3.169569
,2012,41.81684,39.042343,4.3661838,11.868812,2.9058208
,2013,43.84809,38.390644,4.244719,10.870472,2.6460712
,2014,45.933365,37.666527,4.115591,9.893728,2.3907902
,2015,48.070602,36.87096,3.9783804,8.912378,2.1676795
,2016,50.245247,36.016495,3.8299248,7.9918323,1.9165026
,2017,52.452637,34.98986,3.6775653,7.1274595,1.7524769
,2018,54.68839,33.980732,3.5269814,6.280235,1.523663
,2019,56.980774,32.94153,3.3688524,5.416195,1.2926524
,2020,58.089542,33.043053,3.2058372,4.585998,1.0755672
,2021,59.169327,33.142174,3.043039,3.7786949,0.8667682
,2022,60.162666,33.16352,2.9609952,3.0102034,0.70261705
URY,2000,,,3.72776,1.36216,1.5329846
URY,2001,,,3.7308834,1.3439686,1.5240158
URY,2002,,,3.7339046,1.326372,1.5153407
URY,2003,,,3.7368462,1.309238,1.5068939
URY,2004,,,3.7396858,1.2926952,1.4987406
URY,2005,,,3.7469323,1.2322841,1.4091535
URY,2006,,,3.5810642,1.1742021,1.3209281
URY,2007,,,3.414454,1.1184251,1.2340392
URY,2008,,,3.2471364,1.0647986,1.1484053
URY,2009,,,3.0791256,1.0132915,1.0639963
URY,2010,,,2.9104626,0.9637203,0.98071784
URY,2011,,,2.7411587,0.9160621,0.898542
URY,2012,,,2.5707211,0.8724029,0.8182652
URY,2013,,,2.3996074,0.83046204,0.73885226
URY,2014,,,2.2280033,0.78939635,0.6599599
URY,2015,,,2.055917,0.74919236,0.5815736
URY,2016,,,1.8833628,0.70981055,0.5036752
URY,2017,,,1.7103354,0.6712535,0.42625976
URY,2018,,,1.5368488,0.6334888,0.34930673
URY,2019,,,1.3629106,0.5927456,0.2765436
URY,2020,,,1.1885222,0.54275376,0.2141951
URY,2021,,,1.0136296,0.50876015,0.15172838
URY,2022,,,1.0140946,0.5092108,0.15186326
UZB,2000,74.16727,19.20935,1.9660312,4.60348,0.053874
UZB,2001,74.1679,19.36979,1.9745444,4.4343696,0.053393997
