Code,Year,population using safely managed drinking water services,population using only basic drinking water services,population using limited drinking water services,population using unimproved drinking water services,population using surface water as a primary source of drinking water
BLZ,2002,,,1.1039671,7.480659,2.682874
BLZ,2003,,,1.1128055,7.0210576,2.483026
BLZ,2004,,,1.1216469,6.5614786,2.2830756
BLZ,2005,,,1.130491,6.101934,2.0830226
BLZ,2006,,,1.1393381,5.642414,1.8828675
BLZ,2007,,,1.1481884,5.182924,1.68261
BLZ,2008,,,1.1570413,4.7234616,1.4822501
BLZ,2009,,,1.1658971,4.264033,1.2817876
BLZ,2010,,,1.1766732,3.8046234,1.081223
BLZ,2011,,,1.187246,3.3447871,0.88036084
BLZ,2012,,,1.1976415,2.884459,0.67934597
BLZ,2013,,,1.2078954,2.4235778,0.47834116
BLZ,2014,,,1.2180489,1.9621396,0.2775114
BLZ,2015,,,1.2279404,1.5682261,0.028241986
BLZ,2016,,,1.2354321,1.1800272,0
BLZ,2017,,,1.2427156,0.7647064,0
BLZ,2018,,,1.2498248,0.35088214,0
BLZ,2019,,,1.2494879,0.34996232,0
BLZ,2020,,,1.2491107,0.34893343,0
BLZ,2021,,,1.248693,0.3477993,0
BLZ,2022,,,1.2482303,0.34653553,0
BEN,2000,,,7.3647156,19.656487,11.238386
BEN,2001,,,7.407364,19.750252,10.840736
BEN,2002,,,7.4459,19.83953,10.438417
BEN,2003,,,7.477734,19.921036,10.027931
BEN,2004,,,7.5094633,20.004606,9.619963
BEN,2005,,,7.5412087,20.09042,9.214709
BEN,2006,,,7.572916,20.178402,8.812096
BEN,2007,,,7.6045284,20.268503,8.412058
BEN,2008,,,7.63611,20.36081,8.014698
BEN,2009,,,7.6677766,20.455477,7.620182
BEN,2010,,,7.6994176,20.552366,7.228367
BEN,2011,,,7.7310357,20.651499,6.839268
BEN,2012,,,7.762635,20.75288,6.4529047
BEN,2013,,,7.7943306,20.856653,6.0694165
BEN,2014,,,7.825734,20.962404,5.688386
BEN,2015,,,7.856965,21.070292,5.3099847
BEN,2016,,,7.888029,21.180353,4.934255
BEN,2017,,,7.918932,21.292631,4.5612383
BEN,2018,,,7.949681,21.407145,4.190976
BEN,2019,,,7.9802814,21.523941,3.8235106
BEN,2020,,,8.01074,21.643047,3.4588835
BEN,2021,,,8.012287,21.764587,3.097217
BEN,2022,,,8.012769,21.8885,2.738461
BMU,2000,,,0,0.005857095,0
BMU,2001,,,0,0.013440669,0
BMU,2002,,,0,0.021024242,0
BMU,2003,,,0,0.028607817,0
BMU,2004,,,0,0.036191393,0
BMU,2005,,,0,0.043774966,0
BMU,2006,,,0,0.05135854,0
BMU,2007,,,0,0.058942113,0
BMU,2008,,,0,0.06652569,0
BMU,2009,,,0,0.07410926,0
BMU,2010,,,0,0.08169284,0
BMU,2011,,,0,0.08927641,0
BMU,2012,,,0,0.096859984,0
BMU,2013,,,0,0.096859984,0
BMU,2014,,,0,0.096859984,0
BMU,2015,,,0,0.096859984,0
BMU,2016,,,0,0.096859984,0
BMU,2017,,,0,0.096859984,0
BMU,2018,,,0,0.096859984,0
BMU,2019,,,0,0.096859984,0
BMU,2020,,,0,0.096859984,0
BMU,2021,,,0,0.096859984,0
BMU,2022,,,0,0.096859984,0
BTN,2000,22.292807,60.068794,1.9997977,6.0925474,9.546052
BTN,2001,22.74601,60.721275,2.034288,5.0773625,9.421064
BTN,2002,23.200964,61.418995,2.0006013,4.6715813,8.70786
BTN,2003,23.657469,62.09646,1.9634005,4.2743254,8.008347
BTN,2004,24.115568,62.752823,1.9226156,3.8859265,7.3230667
BTN,2005,24.564245,63.392517,1.8777725,3.5087705,6.656697
BTN,2006,24.918528,64.06044,1.8263396,3.1566715,6.0380244
BTN,2007,25.27158,64.715195,1.7721738,2.811075,5.4299793
BTN,2008,25.623327,65.3565,1.7152584,2.472126,4.83279
BTN,2009,25.973024,65.98453,1.6555679,2.1400237,4.2468553
BTN,2010,26.321068,66.59876,1.5931028,1.8148314,3.672236
BTN,2011,30.242043,63.6243,1.5278522,1.4966701,3.1091375
BTN,2012,34.166004,60.630077,1.459814,1.1858295,2.5582764
BTN,2013,38.090397,57.618755,1.3890382,0.88223964,2.0195692
BTN,2014,42.761097,53.84468,1.315582,0.58578753,1.4928527
BTN,2015,47.45907,50.027157,1.2395023,0.2963528,0.9779216
BTN,2016,52.089092,46.09715,1.1585552,0.18167305,0.47353294
BTN,2017,56.59075,42.06909,1.0724095,0.1821621,0.0855867
BTN,2018,60.826775,37.93822,0.97955936,0.18250017,0.07294397
BTN,2019,65.00831,33.864006,0.88523144,0.18267626,0.059780095
BTN,2020,69.13716,29.844559,0.78947663,0.18270138,0.04610433
BTN,2021,72.665565,26.461428,0.65850675,0.18256766,0.031930976
BTN,2022,73.341995,25.789454,0.65067285,0.18544647,0.032434348
BOL,2000,,,0.34697145,6.207937,12.673517
BOL,2001,,,0.3363771,5.9738026,12.195729
BOL,2002,,,0.325768,5.742888,11.738849
BOL,2003,,,0.31497717,5.5134106,11.29306
BOL,2004,,,0.30396137,5.284792,10.855218
BOL,2005,,,0.2927444,5.0571394,10.425826
BOL,2006,,,0.28132445,4.830276,10.003985
BOL,2007,,,0.26972935,4.604358,9.590454
BOL,2008,,,0.2579582,4.3792186,9.184376
BOL,2009,,,0.24603729,4.1550198,8.786467
BOL,2010,,,0.23397437,3.9316907,8.396391
BOL,2011,,,0.22177808,3.709176,8.013849
BOL,2012,,,0.20946448,3.4875202,7.639014
BOL,2013,,,0.19720903,3.2693086,7.283409
BOL,2014,,,0.18491812,3.0534132,6.941334
BOL,2015,,,0.1724886,2.8381681,6.6051755
BOL,2016,,,0.1599277,2.6235306,6.2746925
BOL,2017,,,0.14724924,2.4095724,5.9502296
BOL,2018,,,0.13445266,2.1960385,5.630665
BOL,2019,,,0.135047,1.9829307,5.3160686
BOL,2020,,,0.13561702,1.7702893,5.006672
BOL,2021,,,0.13616246,1.5581365,4.7025223
BOL,2022,,,0.13668162,1.3464241,4.403524
,2000,83.55975,15.062163,0,1.3780867,0
,2001,84.33308,14.354463,0,1.3124635,0
,2002,85.10735,13.645807,0,1.2468404,0
,2003,85.88258,12.936197,0,1.1812172,0
,2004,86.658775,12.225633,0,1.115594,0
,2005,87.43591,11.514114,0,1.0499709,0
,2006,88.21401,10.801641,0,0.98434764,0
,2007,88.993065,10.088213,0,0.9187245,0
,2008,89.77307,9.373831,0,0.8531013,0
,2009,90.55403,8.658494,0,0.78747815,0
,2010,91.335945,7.9422026,0,0.7218549,0
,2011,92.11881,7.224957,0,0.65623176,0
,2012,92.90263,6.5067563,0,0.5906086,0
,2013,93.687416,5.7876015,0,0.52498543,0
,2014,94.473145,5.067492,0,0.45936224,0
,2015,95.259834,4.3464284,0,0.39373907,0
,2016,96.04748,3.62441,0,0.32811588,0
,2017,96.83607,2.9014368,0,0.26249272,0
,2018,97.62562,2.1775095,0,0.19686954,0
,2019,98.41612,1.4526274,0,0.13124636,0
,2020,99.20759,0.72679096,0,0.06562318,0
,2021,100,2.2737368e-13,0,0,0
,2022,100,0,0,0,0
BIH,2000,87.34998,9.919723,1.1292926,1.3778921,0.22311293
BIH,2001,87.472725,9.748833,1.3081497,1.26513,0.20516449
BIH,2002,87.59462,9.576189,1.4885792,1.1532968,0.18731813
BIH,2003,87.71558,9.40183,1.6705896,1.0424173,0.16958015
BIH,2004,87.83569,9.225702,1.8541852,0.93247616,0.1519456
BIH,2005,87.95483,9.047881,2.0393612,0.82350945,0.13442235
BIH,2006,88.07303,8.868345,2.2261171,0.7154987,0.11700779
BIH,2007,88.19037,8.68703,2.4144692,0.60525274,0.10288386
BIH,2008,88.30676,8.503992,2.6044054,0.49592847,0.08891486
BIH,2009,88.42221,8.319236,2.795924,0.3742278,0.088399895
BIH,2010,88.536736,8.132762,2.9890232,0.25359678,0.08788494
BIH,2011,88.65034,7.9445305,3.1837184,0.13404411,0.08736838
BIH,2012,88.70229,7.7477384,3.3782942,0.08493627,0.08673836
BIH,2013,88.79768,7.5543222,3.5756087,0.072386764,0
BIH,2014,88.817184,7.3509426,3.7722104,0.059661888,0
BIH,2015,88.82513,7.334717,3.78007,0.060086567,0
BIH,2016,88.83336,7.317906,3.788213,0.060522877,0
BIH,2017,88.841896,7.3004613,3.7966628,0.060978394,0
BIH,2018,88.85069,7.2824807,3.8053718,0.06145405,0
BIH,2019,88.72298,7.400725,3.8143647,0.061934814,0
BIH,2020,88.138885,7.975015,3.823664,0.062438965,0
BIH,2021,87.55479,8.549039,3.8332229,0.06295451,0
BIH,2022,86.97068,9.122795,3.8430417,0.06348414,0
BWA,2000,,,20.47434,1.3685982,2.987426
BWA,2001,,,20.236837,1.3937901,2.8492677
BWA,2002,,,20.105682,1.4283524,2.7333581
BWA,2003,,,19.989511,1.4648414,2.622046
BWA,2004,,,19.872602,1.5020458,2.5124447
BWA,2005,,,19.755938,1.540019,2.4047096
BWA,2006,,,18.715254,1.5787013,2.2986746
BWA,2007,,,17.36201,1.5964214,2.1431966
BWA,2008,,,16.047163,1.6167287,1.9939662
BWA,2009,,,14.773619,1.6398196,1.8513999
BWA,2010,,,13.539534,1.6655391,1.7151586
BWA,2011,,,12.345555,1.6939168,1.5853027
BWA,2012,,,11.316586,1.7335317,1.4819773
BWA,2013,,,10.330681,1.7760811,1.3856348
BWA,2014,,,9.364951,1.8200006,1.2925671
BWA,2015,,,8.419467,1.865274,1.202763
BWA,2016,,,7.4940467,1.9118804,1.1161714
BWA,2017,,,6.588861,1.959832,1.0328007
BWA,2018,,,5.7052546,2.0092146,0.9528609
BWA,2019,,,4.8424225,2.0599651,0.87620944
BWA,2020,,,4.7466044,2.1120596,0.8027581
BWA,2021,,,4.653629,2.1654444,0.7324107
BWA,2022,,,4.555165,2.1592095,0.71806335
BRA,2000,76.0321,17.439425,0.6055576,5.061613,0.86130404
BRA,2001,76.59753,17.216818,0.6040063,4.7304726,0.8511776
BRA,2002,76.98464,17.15785,0.602973,4.343624,0.91091305
BRA,2003,77.26597,17.197557,0.6018142,3.9668598,0.96779954
BRA,2004,77.54171,17.235647,0.60055727,3.6001506,1.0219344
BRA,2005,77.811966,17.272167,0.5992067,3.2432714,1.073386
BRA,2006,78.077126,17.307058,0.59774405,2.8958957,1.122172
BRA,2007,78.337265,17.34036,0.5961734,2.5578518,1.168348
BRA,2008,78.59245,17.37211,0.5944984,2.2289696,1.2119682
BRA,2009,78.84221,17.402594,0.5927724,1.9092108,1.2532179
BRA,2010,79.08718,17.431616,0.5909514,1.5982084,1.2920402
BRA,2011,79.329895,17.458082,0.5888126,1.2953869,1.3278254
BRA,2012,79.56786,17.48311,0.58658093,1.0012295,1.3612115
BRA,2013,80.38308,16.924591,0.58431184,0.76924706,1.3387692
BRA,2014,81.1948,16.36378,0.58193284,0.5429238,1.3165622
BRA,2015,82.002464,15.801103,0.5795,0.3221872,1.294748
BRA,2016,82.74326,15.21258,0.5742529,0.20426458,1.2656428
BRA,2017,83.605156,14.845801,0.39977646,1.1492676,
BRA,2018,84.40004,14.279455,0.39663148,0.92387486,
BRA,2019,85.190926,13.744618,0.36065775,0.7037983,
BRA,2020,85.921616,13.39924,0.126549,0.5525922,
BRA,2021,86.644035,12.945368,0,0.4105989,
BRA,2022,87.25871,12.335056,0,0.4062287,
VGB,2000,,,0,4.6972604,0
VGB,2001,,,0,4.3171234,0
VGB,2002,,,0,3.9369862,0
VGB,2003,,,0,3.5568492,0
VGB,2004,,,0,3.1767123,0
VGB,2005,,,0,2.7965753,0
VGB,2006,,,0,2.4164383,0
VGB,2007,,,0,2.0363014,0
VGB,2008,,,0,1.6561644,0
VGB,2009,,,0,1.2760274,0
VGB,2010,,,0,0.8958904,0
VGB,2011,,,0,0.51575345,0
VGB,2012,,,0,0.13561644,0
VGB,2013,,,0,0.13561644,0
VGB,2014,,,0,0.13561644,0
VGB,2015,,,0,0.13561644,0
VGB,2016,,,0,0.13561644,0
VGB,2017,,,0,0.13561644,0
VGB,2018,,,0,0.13561644,0
VGB,2019,,,0,0.13561644,0
VGB,2020,,,0,0.13561644,0
VGB,2021,,,0,0.13561644,0
VGB,2022,,,0,0.13561644,0
BRN,2000,,,0,0,0.09998379
BRN,2001,,,0,0,0.09998379
BRN,2002,,,0,0,0.09998379
BRN,2003,,,0,0,0.09998379
BRN,2004,,,0,0,0.09998379
BRN,2005,,,0,0,0.09998185
BRN,2006,,,0,0,0.09997991
BRN,2007,,,0,0,0.09997796
BRN,2008,,,0,0,0.09997602
BRN,2009,,,0,0,0.09997408
BRN,2010,,,0,0,0.09997214
BRN,2011,,,0,3.330669e-16,0.09997019
BRN,2012,,,0,3.0531133e-15,0.099968255
BRN,2013,,,0,0,0.09996631
BRN,2014,,,0,0,0.099964365
BRN,2015,,,0,0,0.09996243
BRN,2016,,,0,0,0.09996048
BRN,2017,,,0,0,0.09995855
BRN,2018,,,0,0,0.0999566
BRN,2019,,,0,0,0.09995466
BRN,2020,,,0,0,0.09995272
BRN,2021,,,0,0,0.099950776
BRN,2022,,,0,0,0.09994884
BGR,2000,89.663734,10.149283,0,0.18698423,0
BGR,2001,90.18407,9.587367,0,0.22856897,0
BGR,2002,90.70463,9.025985,0,0.26938725,0
BGR,2003,91.2254,8.46512,0,0.309477,0
BGR,2004,91.7464,7.9047627,0,0.34883642,0
BGR,2005,92.267624,7.3448977,0,0.38747725,0
BGR,2006,92.78908,6.785513,0,0.42541146,0
BGR,2007,93.31077,6.2265964,0,0.46263877,0
BGR,2008,93.832695,5.6681356,0,0.4991676,0
BGR,2009,94.35487,5.110119,0,0.5350082,0
BGR,2010,94.8773,4.5525336,0,0.57016915,0
BGR,2011,95.39997,3.9953687,0,0.60465837,0
BGR,2012,95.92294,3.4386134,0,0.6384463,0
BGR,2013,96.44623,2.882257,0,0.6715158,0
BGR,2014,96.923386,2.3727257,0,0.70388687,0
BGR,2015,96.76209,2.5023668,0,0.73554105,0
BGR,2016,96.60156,2.6319432,0,0.76649326,0
BGR,2017,96.44181,2.7614584,0,0.7967278,0
BGR,2018,96.282814,2.8909142,0,0.8262727,0
BGR,2019,96.124565,3.0203135,0,0.85512197,0
BGR,2020,95.96708,3.1496596,0,0.88326406,0
BGR,2021,95.81034,3.278955,0,0.9107015,0
BGR,2022,95.654335,3.4082015,0,0.9374672,0
BFA,2000,,,10.410493,25.719776,6.309309
BFA,2001,,,10.421709,25.580313,6.2571344
BFA,2002,,,11.4581785,25.36438,5.9104176
BFA,2003,,,12.490406,25.14178,5.567734
BFA,2004,,,13.517335,24.91179,5.2291155
BFA,2005,,,14.537957,24.675104,4.895063
BFA,2006,,,15.551142,24.431005,4.565619
BFA,2007,,,16.564692,24.214638,4.2497964
BFA,2008,,,17.581821,24.02125,3.944697
BFA,2009,,,18.59681,23.824413,3.6433156
BFA,2010,,,19.60898,23.623669,3.3456478
BFA,2011,,,20.61776,23.418955,3.0517955
BFA,2012,,,21.622679,23.210451,2.7618933
BFA,2013,,,22.623182,22.998116,2.476031
BFA,2014,,,23.618572,22.78168,2.1942728
BFA,2015,,,24.608395,22.561316,1.9167418
BFA,2016,,,25.592077,22.336985,1.6435285
BFA,2017,,,26.56958,22.10933,1.3747674
BFA,2018,,,27.540241,21.878094,1.1105037
BFA,2019,,,28.503344,21.643007,0.85079724
BFA,2020,,,29.45877,21.404509,0.5957343
BFA,2021,,,29.469667,21.16233,0.3453711
BFA,2022,,,29.477438,20.903662,0.113025166
BDI,2000,,,19.421871,14.505355,15.409657
BDI,2001,,,19.44534,14.540636,14.779549
BDI,2002,,,19.46644,14.574412,14.149812
BDI,2003,,,19.485334,14.606779,13.520561
BDI,2004,,,19.50204,14.637695,12.891828
BDI,2005,,,19.516582,14.667147,12.263639
BDI,2006,,,19.528841,14.694973,11.635955
BDI,2007,,,19.53898,14.721269,11.008881
BDI,2008,,,19.546745,14.745748,10.382308
BDI,2009,,,19.552578,14.768767,9.756481
BDI,2010,,,19.55595,14.789769,9.131163
BDI,2011,,,19.55703,14.808847,8.506464
BDI,2012,,,19.555983,14.826102,7.882487
BDI,2013,,,19.55243,14.841075,7.2590914
BDI,2014,,,19.546814,14.854142,6.636503
BDI,2015,,,19.538893,14.86499,6.0146465
BDI,2016,,,19.528704,14.873574,5.3935695
BDI,2017,,,19.516281,14.879851,4.77332
BDI,2018,,,19.501667,14.867863,4.169853
BDI,2019,,,19.484896,14.81161,3.6091728
BDI,2020,,,19.439693,14.758261,3.594925
BDI,2021,,,19.393435,14.703658,3.580344
BDI,2022,,,19.345985,14.647652,3.565388
KHM,2000,16.963135,34.936745,0,23.160616,24.939503
KHM,2001,17.445349,36.163074,0,22.238852,24.152723
KHM,2002,17.927835,37.38701,0,21.31835,23.366804
KHM,2003,18.410591,38.608547,0,20.399113,22.581747
KHM,2004,18.893976,39.63911,0.18852279,19.480993,21.797396
KHM,2005,19.377995,40.424263,0.61997294,18.56401,21.01376
KHM,2006,19.862286,41.181305,1.0770985,17.64831,20.231
KHM,2007,20.347218,41.910244,1.5598063,16.733759,19.448975
KHM,2008,20.846205,42.60789,2.0677009,15.8157215,18.66248
KHM,2009,21.41869,43.257977,2.598605,14.8751335,17.849594
KHM,2010,21.993832,43.876324,3.15331,13.937849,17.038683
KHM,2011,22.571646,44.463097,3.731504,13.003949,16.229805
KHM,2012,23.15215,45.01846,4.332865,12.073517,15.42301
KHM,2013,23.734991,45.54271,4.957091,11.146731,14.618479
KHM,2014,24.320925,46.035786,5.603801,10.223472,13.816017
KHM,2015,24.909603,46.497997,6.272673,9.303919,13.015808
KHM,2016,25.50104,46.929543,6.9633584,8.388155,12.217905
KHM,2017,26.094881,47.33077,7.6755404,7.47634,11.422472
KHM,2018,26.693384,47.70099,8.408588,6.568112,10.628928
KHM,2019,27.29621,48.040512,9.1621065,5.6636877,9.837485
KHM,2020,27.903767,48.349342,9.935588,4.7631598,9.048145
KHM,2021,28.468304,48.59774,10.72365,3.9502442,8.260062
KHM,2022,29.131279,48.875225,11.540522,3.1757224,7.2772517
CMR,2000,,,6.559243,26.728514,10.402029
CMR,2001,,,6.8795414,25.989555,10.06447
CMR,2002,,,7.2045326,25.256498,9.731953
CMR,2003,,,7.53409,24.529667,9.404667
CMR,2004,,,7.8680887,23.808796,9.082467
CMR,2005,,,8.2064,23.094767,8.7658415
CMR,2006,,,8.548903,22.387001,8.454478
CMR,2007,,,8.895471,21.68552,8.148393
CMR,2008,,,9.245976,20.990341,7.8475966
CMR,2009,,,9.600296,20.301737,7.552238
CMR,2010,,,9.9583025,19.619457,7.2621875
CMR,2011,,,10.319872,18.943768,6.977585
CMR,2012,,,10.684881,18.274666,6.69843
CMR,2013,,,11.053214,17.612396,6.4248405
CMR,2014,,,11.424748,16.956944,6.156801
CMR,2015,,,11.799365,16.308287,5.8943005
CMR,2016,,,12.176945,15.666411,5.637325
CMR,2017,,,12.557395,15.031737,5.386058
CMR,2018,,,12.940576,14.403796,5.1402707
CMR,2019,,,13.326404,13.782982,4.9001307
CMR,2020,,,13.714752,13.169041,4.66551
CMR,2021,,,14.10555,12.56234,4.436546
CMR,2022,,,14.231724,11.962616,4.213107
CAN,2000,98.16674,1.060251,0,0.77300966,0
CAN,2001,98.17581,1.0556972,0,0.76848984,0
CAN,2002,98.17795,1.0546274,0,0.7674281,0
CAN,2003,98.18011,1.0535439,0,0.7663497,0
CAN,2004,98.182236,1.052474,0,0.7652878,0
CAN,2005,98.2408,0.99384886,0,0.7653557,0
CAN,2006,98.29947,0.9351518,0,0.7653828,0
CAN,2007,98.35997,0.87552345,0,0.7645044,0
CAN,2008,98.41991,0.81616753,0,0.76392287,0
CAN,2009,98.47926,0.7570924,0,0.76364356,0
CAN,2010,98.53806,0.6982853,0,0.76365083,0
CAN,2011,98.59599,0.63990355,0,0.7641053,0
CAN,2012,98.65168,0.582646,0,0.7656769,0
CAN,2013,98.70725,0.52543515,0,0.76731133,0
CAN,2014,98.7627,0.46827707,0,0.76901656,0
CAN,2015,98.81806,0.41115922,0,0.77077866,0
CAN,2016,98.87331,0.3540886,0,0.7726039,0
CAN,2017,98.928505,0.29703203,0,0.7744646,0
CAN,2018,98.98363,0.24000485,0,0.77636904,0
CAN,2019,99.03862,0.18303534,0,0.77834505,0
CAN,2020,99.03895,0.1828634,0,0.77819043,0
CAN,2021,99.03932,0.1826678,0,0.7780114,0
CAN,2022,99.03973,0.18245503,0,0.7778157,0
CPV,2000,,,11.160383,9.258181,0.451602
CPV,2001,,,11.097736,9.099639,0.4211892
CPV,2002,,,11.034316,8.944857,0.3916465
CPV,2003,,,10.970432,8.794014,0.36299393
CPV,2004,,,10.921558,8.4215555,0.33345276
CPV,2005,,,10.8729,8.046421,0.3047516
CPV,2006,,,10.824154,7.668447,0.2768648
CPV,2007,,,10.775632,7.2878566,0.24980378
CPV,2008,,,10.727027,6.904463,0.22354583
CPV,2009,,,10.678963,6.518736,0.1981123
CPV,2010,,,10.632273,6.1313295,0.17352082
CPV,2011,,,10.616778,5.7647586,0.15070304
CPV,2012,,,10.601256,5.396542,0.12836482
CPV,2013,,,10.585814,5.0267563,0.10650571
CPV,2014,,,10.570452,4.6554284,0.08512142
CPV,2015,,,10.285232,4.282571,0.06420773
CPV,2016,,,9.805492,3.90847,0.04376327
CPV,2017,,,9.336188,3.5332294,0.023780018
CPV,2018,,,8.877093,3.1568112,0.004248024
CPV,2019,,,8.412134,2.9969945,0
CPV,2020,,,7.9546213,2.8678048,0
CPV,2021,,,7.4332194,2.7416263,0
CPV,2022,,,7.4245653,2.70471,0
CYM,2001,,,0,3.8507361,0.01
CYM,2002,,,0,3.8507361,0.01
CYM,2003,,,0,3.8507361,0.01
CYM,2004,,,0,3.8507361,0.01
CYM,2005,,,0,3.8507361,0.01
CYM,2006,,,0,3.8884664,0.01
CYM,2007,,,0,3.9261963,0.01
CYM,2008,,,0,3.9639263,0.01
CYM,2009,,,0,4.0016565,0.01
CYM,2010,,,0,4.0393863,0.01
CYM,2011,,,0,4.0771165,0.01
CYM,2012,,,0,4.1148467,0.01
CYM,2013,,,0,4.152577,0.01
CYM,2014,,,0,4.1903067,0.01
CYM,2015,,,0,4.228037,0.01
CYM,2016,,,0,4.265767,0.01
CYM,2017,,,0,4.303497,0.01
CYM,2018,,,0,4.341227,0.01
CYM,2019,,,0,4.3789573,0.01
CYM,2020,,,0,4.416687,0.01
CYM,2021,,,0,4.454417,0.01
CYM,2022,,,0,4.4921474,0.01
CAF,2000,8.530865,50.479626,8.164754,26.32693,6.4978266
CAF,2001,8.396018,49.43256,9.076576,26.736488,6.358358
CAF,2002,8.2617035,48.391632,9.982281,27.14535,6.2190366
CAF,2003,8.127789,47.356586,10.881918,27.553753,6.079952
CAF,2004,7.9942756,46.32743,11.77549,27.9617,5.9411044
CAF,2005,7.8637824,45.308773,12.662987,28.363682,5.8007755
CAF,2006,7.736172,44.300213,13.545035,28.759521,5.6590567
CAF,2007,7.611429,43.301556,14.422281,29.148775,5.515959
CAF,2008,7.489293,42.312172,15.295352,29.531527,5.371656
CAF,2009,7.3696275,41.33165,16.164873,29.907612,5.2262387
CAF,2010,7.2524133,40.359768,17.03152,30.276575,5.0797234
CAF,2011,7.1373997,39.39592,17.895897,30.638506,4.932278
CAF,2012,7.0245624,38.439865,18.758694,30.992956,4.783923
CAF,2013,6.9137635,37.49117,19.62057,31.339745,4.634753
CAF,2014,6.804762,36.54924,20.482096,31.678972,4.484932
CAF,2015,6.697531,35.613815,21.343998,32.010174,4.3344836
CAF,2016,6.592036,34.68461,22.207045,32.33287,4.183438
CAF,2017,6.4879375,33.76088,23.071688,32.647476,4.0320225
CAF,2018,6.385207,32.842342,23.938683,32.953503,3.880266
CAF,2019,6.283711,31.928556,24.808691,33.25078,3.7282636
CAF,2020,6.183318,31.019085,25.682373,33.539112,3.576111
CAF,2021,6.083898,30.113483,26.56039,33.818325,3.423903
CAF,2022,6.126445,30.168598,26.635296,33.67347,3.3961923
,2000,44.725,37.30162,3.5724607,11.977147,2.4237735
,2001,45.624584,36.919487,3.5899057,11.510104,2.35592
,2002,46.494186,36.571136,3.595471,11.049584,2.2896218
,2003,47.3573,36.21717,3.6014214,10.598188,2.2259192
,2004,48.274822,35.836468,3.606651,10.130972,2.1510856
,2005,49.285946,35.304787,3.6689231,9.666236,2.074106
,2006,50.305386,34.80505,3.6828468,9.207605,1.9991113
,2007,51.344223,34.304447,3.6907592,8.742425,1.9181435
,2008,52.30515,33.876724,3.6984065,8.281262,1.8384612
,2009,53.417152,33.286026,3.7056534,7.8279247,1.7632437
,2010,54.457516,32.771564,3.7115324,7.373064,1.6863242
,2011,55.4864,32.261356,3.7169933,6.923966,1.611283
,2012,56.605255,31.657558,3.7217302,6.4787035,1.536754
,2013,57.72844,31.052334,3.7251465,6.033714,1.460368
,2014,58.86591,30.431505,3.7269917,5.5905714,1.3850211
,2015,60.027714,29.7889,3.7273316,5.1477346,1.3083194
,2016,61.173126,29.162619,3.7267513,4.7068605,1.2306432
,2017,62.30032,28.550285,3.725277,4.270119,1.1539981
,2018,63.412308,27.94789,3.7222567,3.8379648,1.0795823
,2019,64.51731,27.350258,3.717193,3.4094965,1.0057437
,2020,65.60258,26.762068,3.7122946,2.9870515,0.9360112
,2021,66.67643,26.17805,3.7062747,2.5680194,0.87122643
,2022,67.517525,25.790285,3.6947012,2.1582954,0.83919674
TCD,2000,5.520874,33.111717,10.558942,43.9405,6.867967
TCD,2001,5.5543633,33.65953,10.679659,43.216965,6.8894844
TCD,2002,5.586597,34.210915,10.797664,42.493767,6.9110565
TCD,2003,5.6178207,34.766518,10.912791,41.77034,6.9325275
TCD,2004,5.6479144,35.325996,11.025146,41.046967,6.9539747
TCD,2005,5.6768794,35.889336,11.134738,40.323647,6.9753995
TCD,2006,5.7047176,36.45652,11.241581,39.60038,6.9968
TCD,2007,5.7315598,37.02783,11.345621,38.876892,7.018097
TCD,2008,5.7571507,37.602657,11.447007,38.153732,7.0394506
TCD,2009,5.7816195,38.181293,11.545681,37.430622,7.0607815
TCD,2010,5.8073645,38.768665,11.640731,36.702614,7.080626
TCD,2011,5.8344636,39.36439,11.732444,35.969734,7.098967
TCD,2012,5.86313,39.96833,11.821077,35.231762,7.1157026
TCD,2013,5.893311,40.579784,11.906995,34.489014,7.1308947
TCD,2014,5.925088,41.198326,11.990524,33.741535,7.144524
TCD,2015,5.958684,41.82375,12.071979,32.989098,7.156489
TCD,2016,5.994189,42.455566,12.151729,32.231747,7.16677
TCD,2017,6.0316935,43.093273,12.230159,31.46953,7.175345
TCD,2018,6.071436,43.736572,12.307659,30.702223,7.1821113
TCD,2019,6.1133685,44.384697,12.384663,29.930141,7.187132
TCD,2020,6.157883,45.037495,12.461604,29.152802,7.1902165
TCD,2021,6.2049384,45.694164,12.538953,28.370518,7.191428
TCD,2022,6.2470484,45.748104,12.54212,28.2953,7.1674275
OWID_CIS,2009,91.975,2.175,0,5.85,0
OWID_CIS,2010,91.975,2.175,0,5.85,0
OWID_CIS,2011,91.975,2.175,0,5.85,0
OWID_CIS,2012,91.975,2.175,0,5.85,0
OWID_CIS,2013,91.975,2.175,0,5.85,0
OWID_CIS,2014,91.975,2.175,0,5.85,0
OWID_CIS,2015,91.975,2.175,0,5.85,0
OWID_CIS,2016,91.975,2.175,0,5.85,0
OWID_CIS,2017,91.975,2.175,0,5.85,0
CHL,2000,92.093025,3.6560943,0,4.2508793,0
CHL,2001,92.59391,3.4689817,0,3.9371088,0
CHL,2002,93.070625,3.2878332,0,3.641538,0
CHL,2003,93.47617,3.1345136,0,3.3893132,0
CHL,2004,93.884575,2.9768474,0,3.138577,0
CHL,2005,94.29475,2.8153727,0,2.889881,0
CHL,2006,94.70764,2.6496797,0,2.6426778,0
CHL,2007,95.12259,2.4801273,0,2.3972845,0
