Code,Year,"GDP, PPP (constant 2021 international $)"
KHM,2024,1.23676E+11
CMR,1990,51192848469
CMR,1991,49243117963
CMR,1992,47716579725
CMR,1993,43931668854
CMR,1994,44756182468
CMR,1995,46051427006
CMR,1996,47992527880
CMR,1997,50165300201
CMR,1998,52535878944
CMR,1999,54905932268
CMR,2000,57010156987
CMR,2001,59475425081
CMR,2002,62138155821
CMR,2003,65526644958
CMR,2004,70145528271
CMR,2005,71708560180
CMR,2006,74440357496
CMR,2007,77661830226
CMR,2008,79873388993
CMR,2009,81933524799
CMR,2010,84308797938
CMR,2011,87157770352
CMR,2012,91189670263
CMR,2013,95745076833
CMR,2014,1.01222E+11
CMR,2015,1.06958E+11
CMR,2016,1.11809E+11
CMR,2017,1.15768E+11
CMR,2018,1.20348E+11
CMR,2019,1.2453E+11
CMR,2020,1.24854E+11
CMR,2021,1.29022E+11
CMR,2022,1.33843E+11
CMR,2023,1.38191E+11
CMR,2024,1.43264E+11
CAN,1990,1.1208E+12
CAN,1991,1.09737E+12
CAN,1992,1.10714E+12
CAN,1993,1.13656E+12
CAN,1994,1.18764E+12
CAN,1995,1.2195E+12
CAN,1996,1.24009E+12
CAN,1997,1.29317E+12
CAN,1998,1.34351E+12
CAN,1999,1.41258E+12
CAN,2000,1.48517E+12
CAN,2001,1.51302E+12
CAN,2002,1.5584E+12
CAN,2003,1.58655E+12
CAN,2004,1.63561E+12
CAN,2005,1.68812E+12
CAN,2006,1.73265E+12
CAN,2007,1.76817E+12
CAN,2008,1.78577E+12
CAN,2009,1.73371E+12
CAN,2010,1.7873E+12
CAN,2011,1.84337E+12
CAN,2012,1.87573E+12
CAN,2013,1.91936E+12
CAN,2014,1.97451E+12
CAN,2015,1.98734E+12
CAN,2016,2.00798E+12
CAN,2017,2.0689E+12
CAN,2018,2.12565E+12
CAN,2019,2.16622E+12
CAN,2020,2.05708E+12
CAN,2021,2.17949E+12
CAN,2022,2.27078E+12
CAN,2023,2.3055E+12
CAN,2024,2.34073E+12
CPV,1990,694075763
CPV,1991,703821607
CPV,1992,780803130
CPV,1993,848797899
CPV,1994,1011619758
CPV,1995,1155387478
CPV,1996,1286483805
CPV,1997,1429520555
CPV,1998,1608457729
CPV,1999,1788969285
CPV,2000,2044521201
CPV,2001,2090147852
CPV,2002,2199899241
CPV,2003,2291772738
CPV,2004,2525466468
CPV,2005,2700038276
CPV,2006,2915602594
CPV,2007,3357919567
CPV,2008,3594283904
CPV,2009,3540240729
CPV,2010,3605254387
CPV,2011,3746750463
CPV,2012,3787352067
CPV,2013,3811293311
CPV,2014,3837845328
CPV,2015,3873768577
CPV,2016,4039593563
CPV,2017,4223448183
CPV,2018,4380009912
CPV,2019,4684325394
CPV,2020,3709738572
CPV,2021,3970664151
CPV,2022,4599763302
CPV,2023,4847743178
CPV,2024,5200265315
CYM,2006,4445537886
CYM,2007,4586133589
CYM,2008,4569742692
CYM,2009,4240699172
CYM,2010,4125537250
CYM,2011,4173767346
CYM,2012,4225094403
CYM,2013,4279147346
CYM,2014,4392738510
CYM,2015,4517190161
CYM,2016,4663545963
CYM,2017,4812035408
CYM,2018,5017377829
CYM,2019,5213840048
CYM,2020,4955504368
CYM,2021,5198568359
CYM,2022,5466623675
CYM,2023,5704950753
CAF,1990,4254024013
CAF,1991,4230518701
CAF,1992,3958746871
CAF,1993,3972019587
CAF,1994,4166646537
CAF,1995,4466646986
CAF,1996,4287976954
CAF,1997,4515236990
CAF,1998,4727459557
CAF,1999,4897646915
CAF,2000,4775723303
CAF,2001,4988946886
CAF,2002,5169374255
CAF,2003,4890358043
CAF,2004,5183529346
CAF,2005,5230606705
CAF,2006,5480163419
CAF,2007,5732663859
CAF,2008,5850420282
CAF,2009,6352811108
CAF,2010,6646998256
CAF,2011,6925814264
CAF,2012,7275828382
CAF,2013,4628010583
CAF,2014,4631762535
CAF,2015,4832647682
CAF,2016,5062213759
CAF,2017,5291394260
CAF,2018,5491908660
CAF,2019,5662157829
CAF,2020,5713117249
CAF,2021,5769272621
CAF,2022,5795459458
CAF,2023,5836025842
CAF,2024,5925879191
TCD,1990,10200983128
TCD,1991,11071651030
TCD,1992,11957542915
TCD,1993,10079032408
TCD,1994,11100732598
TCD,1995,11237998631
TCD,1996,11486861080
TCD,1997,12136258403
TCD,1998,12979920105
TCD,1999,12891286692
TCD,2000,12777884489
TCD,2001,14267547469
TCD,2002,15479034861
TCD,2003,17757806829
TCD,2004,23729645721
TCD,2005,27842594571
TCD,2006,27697389241
TCD,2007,28903946267
TCD,2008,29802385611
TCD,2009,29403485339
TCD,2010,33459516466
TCD,2011,34983125795
TCD,2012,38150036315
TCD,2013,39221042080
TCD,2014,40030164715
TCD,2015,41355517703
TCD,2016,39647564444
TCD,2017,39002104605
TCD,2018,41241260597
TCD,2019,43463610455
TCD,2020,43285890201
TCD,2021,43413141699
TCD,2022,49011968064
TCD,2023,51030012222
TCD,2024,52894879067
CHL,1990,1.47173E+11
CHL,1991,1.58588E+11
CHL,1992,1.76828E+11
CHL,1993,1.8865E+11
CHL,1994,1.98228E+11
CHL,1995,2.16575E+11
CHL,1996,2.31984E+11
CHL,1997,2.49131E+11
CHL,1998,2.59547E+11
CHL,1999,2.58837E+11
CHL,2000,2.71705E+11
CHL,2001,2.80275E+11
CHL,2002,2.89252E+11
CHL,2003,3.02914E+11
CHL,2004,3.23131E+11
CHL,2005,3.41992E+11
CHL,2006,3.62683E+11
CHL,2007,3.81427E+11
CHL,2008,3.95881E+11
CHL,2009,3.91455E+11
CHL,2010,4.14361E+11
CHL,2011,4.40151E+11
CHL,2012,4.67244E+11
CHL,2013,4.82702E+11
CHL,2014,4.91356E+11
CHL,2015,5.01929E+11
CHL,2016,5.10728E+11
CHL,2017,5.17662E+11
CHL,2018,5.38317E+11
CHL,2019,5.41732E+11
CHL,2020,5.08451E+11
CHL,2021,5.65982E+11
CHL,2022,5.78173E+11
CHL,2023,5.81187E+11
CHL,2024,5.96556E+11
CHN,1990,1.89227E+12
CHN,1991,2.06942E+12
CHN,1992,2.36534E+12
CHN,1993,2.69481E+12
CHN,1994,3.04709E+12
CHN,1995,3.38327E+12
CHN,1996,3.7208E+12
CHN,1997,4.06637E+12
CHN,1998,4.38846E+12
CHN,1999,4.72799E+12
CHN,2000,5.13396E+12
CHN,2001,5.56073E+12
CHN,2002,6.07473E+12
CHN,2003,6.68938E+12
CHN,2004,7.36711E+12
CHN,2005,8.21125E+12
CHN,2006,9.252E+12
CHN,2007,1.05612E+13
CHN,2008,1.15824E+13
CHN,2009,1.26715E+13
CHN,2010,1.40142E+13
CHN,2011,1.53401E+13
CHN,2012,1.65453E+13
CHN,2013,1.78323E+13
CHN,2014,1.91629E+13
CHN,2015,2.05003E+13
CHN,2016,2.18893E+13
CHN,2017,2.33977E+13
CHN,2018,2.49787E+13
CHN,2019,2.64945E+13
CHN,2020,2.71145E+13
CHN,2021,2.94382E+13
CHN,2022,3.03609E+13
CHN,2023,3.20049E+13
CHN,2024,3.35979E+13
COL,1990,3.24362E+11
COL,1991,3.30855E+11
COL,1992,3.44237E+11
COL,1993,3.62776E+11
COL,1994,3.8387E+11
COL,1995,4.03841E+11
COL,1996,4.12143E+11
COL,1997,4.26281E+11
COL,1998,4.2871E+11
COL,1999,4.10687E+11
COL,2000,4.22699E+11
COL,2001,4.29791E+11
COL,2002,4.40553E+11
COL,2003,4.57815E+11
COL,2004,4.82231E+11
COL,2005,5.05516E+11
COL,2006,5.39471E+11
COL,2007,5.75822E+11
COL,2008,5.94729E+11
COL,2009,6.01506E+11
COL,2010,6.28542E+11
COL,2011,6.72213E+11
COL,2012,6.98514E+11
COL,2013,7.34375E+11
COL,2014,7.67415E+11
COL,2015,7.90099E+11
COL,2016,8.06592E+11
COL,2017,8.17556E+11
COL,2018,8.38521E+11
COL,2019,8.65243E+11
COL,2020,8.03068E+11
COL,2021,8.89809E+11
COL,2022,9.55016E+11
COL,2023,9.6182E+11
COL,2024,9.78592E+11
COM,1990,1058574902
COM,1991,1001458041
COM,1992,1086892244
COM,1993,1119564891
COM,1994,1060487882
COM,1995,1098773683
COM,1996,1084580945
COM,1997,1128291224
COM,1998,1142761737
COM,1999,1164753144
COM,2000,1291104151
COM,2001,1321224411
COM,2002,1351942150
COM,2003,1380385278
COM,2004,1406883979
COM,2005,1446804986
COM,2006,1485101269
COM,2007,1496982708
COM,2008,1556332252
COM,2009,1657290418
COM,2010,1736857895
COM,2011,1839126739
COM,2012,1955187402
COM,2013,2129732252
COM,2014,2212700088
COM,2015,2256778505
COM,2016,2319522105
COM,2017,2449326958
COM,2018,2548759981
COM,2019,2641248625
COM,2020,2747039030
COM,2021,2821917777
COM,2022,2901450568
COM,2023,2990370232
COM,2024,3091707405
COG,1990,20709745611
COG,1991,21205820117
COG,1992,21759705123
COG,1993,21546528945
COG,1994,20362961790
COG,1995,21174491870
COG,1996,22082979539
COG,1997,21945002399
COG,1998,22765208444
COG,1999,22177365378
COG,2000,23857518231
COG,2001,24764724673
COG,2002,25899412178
COG,2003,26110042793
COG,2004,27017792797
COG,2005,29113227688
COG,2006,31438279446
COG,2007,29358953277
COG,2008,31210439248
COG,2009,34842488218
COG,2010,38302788206
COG,2011,39147716827
COG,2012,43041800172
COG,2013,42735155559
COG,2014,45575361950
COG,2015,45764587690
COG,2016,41789821841
COG,2017,39451775871
COG,2018,38542681577
COG,2019,38976083979
COG,2020,36533151792
COG,2021,36903988991
COG,2022,37448454255
COG,2023,38162545447
COG,2024,39147011807
CRI,1990,34193376303
CRI,1991,34968080230
CRI,1992,38185529566
CRI,1993,40895629625
CRI,1994,42743714733
CRI,1995,44519268572
CRI,1996,45120483259
CRI,1997,47591355722
CRI,1998,50996664081
CRI,1999,53146077175
CRI,2000,55202149077
CRI,2001,57129349886
CRI,2002,59081389155
CRI,2003,61632038992
CRI,2004,64359009941
CRI,2005,66918353044
CRI,2006,71821256960
CRI,2007,77721468011
CRI,2008,81404047083
CRI,2009,80693018596
CRI,2010,85018441595
CRI,2011,88761938961
CRI,2012,93095822656
CRI,2013,95418345692
CRI,2014,98798168340
CRI,2015,1.02406E+11
CRI,2016,1.06712E+11
CRI,2017,1.11149E+11
CRI,2018,1.14056E+11
CRI,2019,1.16813E+11
CRI,2020,1.11822E+11
CRI,2021,1.20696E+11
CRI,2022,1.26189E+11
CRI,2023,1.3264E+11
CRI,2024,1.38371E+11
CIV,1990,64063495622
CIV,1991,64089713718
CIV,1992,63932975522
CIV,1993,63809914071
CIV,1994,64327544357
CIV,1995,68911360958
CIV,1996,74237745675
CIV,1997,81400827010
CIV,1998,84871681712
CIV,1999,85862015402
CIV,2000,85633803213
CIV,2001,83789240395
CIV,2002,81501353004
CIV,2003,77649707795
CIV,2004,80122880670
CIV,2005,80920957094
CIV,2006,83199350239
CIV,2007,84115732649
CIV,2008,88138707177
CIV,2009,91314628222
CIV,2010,97567899071
CIV,2011,92328066528
CIV,2012,99363845372
CIV,2013,1.10056E+11
CIV,2014,1.2037E+11
CIV,2015,1.29031E+11
CIV,2016,1.38286E+11
CIV,2017,1.48534E+11
CIV,2018,1.55727E+11
CIV,2019,1.66194E+11
CIV,2020,1.67357E+11
CIV,2021,1.79178E+11
CIV,2022,1.90645E+11
CIV,2023,2.02943E+11
CIV,2024,2.15018E+11
HRV,1990,1.11783E+11
HRV,1991,88209079074
HRV,1992,77876893386
HRV,1993,71626819538
HRV,1994,75831653821
HRV,1995,80956718717
HRV,1996,85902349221
HRV,1997,91200798183
HRV,1998,93254346357
HRV,1999,92462902015
HRV,2000,95186168406
HRV,2001,98147633677
HRV,2002,1.03843E+11
HRV,2003,1.09626E+11
HRV,2004,1.14198E+11
HRV,2005,1.19139E+11
HRV,2006,1.25193E+11
HRV,2007,1.31514E+11
HRV,2008,1.34103E+11
HRV,2009,1.24965E+11
HRV,2010,1.23298E+11
HRV,2011,1.23178E+11
HRV,2012,1.20402E+11
HRV,2013,1.20251E+11
HRV,2014,1.19581E+11
HRV,2015,1.22359E+11
HRV,2016,1.26594E+11
HRV,2017,1.30747E+11
HRV,2018,1.34545E+11
HRV,2019,1.38716E+11
HRV,2020,1.27187E+11
HRV,2021,1.43253E+11
HRV,2022,1.53693E+11
HRV,2023,1.58769E+11
HRV,2024,1.64825E+11
CUW,2000,4592351701
CUW,2001,4560400244
CUW,2002,4578508007
CUW,2003,4591702657
CUW,2004,4601274570
CUW,2005,4632398757
CUW,2006,4708181775
CUW,2007,4824472134
CUW,2008,4930033663
CUW,2009,4903839988
CUW,2010,4907876172
CUW,2011,4932830636
CUW,2012,4915617482
CUW,2013,4884369054
CUW,2014,4853236214
CUW,2015,4875471391
CUW,2016,4823415569
CUW,2017,4761858749
CUW,2018,4661663939
CUW,2019,4512204853
CUW,2020,3680223299
CUW,2021,3834193240
CUW,2022,4137976371
CUW,2023,4311854138
CYP,1990,16044229713
CYP,1991,16162876984
CYP,1992,17682187261
CYP,1993,17805962659
CYP,1994,18856514224
CYP,1995,20433384438
CYP,1996,20688503718
CYP,1997,21234872756
CYP,1998,22532510975
CYP,1999,23658675665
CYP,2000,25069987698
CYP,2001,26060894651
CYP,2002,27031135221
CYP,2003,27740242889
CYP,2004,29134543024
CYP,2005,30548438791
CYP,2006,31988426085
CYP,2007,33619268388
CYP,2008,34845359482
CYP,2009,34143196902
CYP,2010,34922573757
CYP,2011,35068100267
CYP,2012,33859169061
CYP,2013,31628703913
CYP,2014,31066959573
CYP,2015,32129114188
CYP,2016,34241150686
CYP,2017,36210301862
CYP,2018,38481290183
CYP,2019,40742295266
CYP,2020,39430136606
CYP,2021,43920515191
CYP,2022,47084930251
CYP,2023,48386315231
CYP,2024,50054705237
CZE,1990,2.88488E+11
CZE,1991,2.5498E+11
CZE,1992,2.53689E+11
CZE,1993,2.53846E+11
CZE,1994,2.61231E+11
CZE,1995,2.77483E+11
CZE,1996,2.8905E+11
CZE,1997,2.87328E+11
CZE,1998,2.86198E+11
CZE,1999,2.90143E+11
CZE,2000,3.0178E+11
CZE,2001,3.10583E+11
CZE,2002,3.15284E+11
CZE,2003,3.25691E+11
CZE,2004,3.41117E+11
CZE,2005,3.62863E+11
CZE,2006,3.86896E+11
CZE,2007,4.08132E+11
CZE,2008,4.18794E+11
CZE,2009,3.98699E+11
CZE,2010,4.09522E+11
CZE,2011,4.1678E+11
CZE,2012,4.13568E+11
CZE,2013,4.13395E+11
CZE,2014,4.22677E+11
CZE,2015,4.43637E+11
CZE,2016,4.55086E+11
CZE,2017,4.7863E+11
CZE,2018,4.92177E+11
CZE,2019,5.09727E+11
CZE,2020,4.82687E+11
CZE,2021,5.02134E+11
CZE,2022,5.16431E+11
CZE,2023,5.16145E+11
CZE,2024,5.21928E+11
COD,1990,79677843436
COD,1991,72968131207
COD,1992,65306471181
COD,1993,56510309573
COD,1994,54306409306
COD,1995,54686553536
COD,1996,54127015681
COD,1997,51086675988
COD,1998,50256949673
COD,1999,48110907145
COD,2000,44785997321
COD,2001,43845413886
COD,2002,45137873731
COD,2003,47655584123
COD,2004,50866795581
COD,2005,53987550378
COD,2006,56860216902
COD,2007,60419369536
COD,2008,64181015601
COD,2009,66013424678
COD,2010,70705643442
COD,2011,75566423729
COD,2012,80921739816
COD,2013,87785486697
COD,2014,96099025196
COD,2015,1.02745E+11
COD,2016,1.05211E+11
COD,2017,1.09132E+11
COD,2018,1.15485E+11
COD,2019,1.20548E+11
COD,2020,1.2264E+11
COD,2021,1.30244E+11
COD,2022,1.41867E+11
COD,2023,1.54081E+11
COD,2024,1.64367E+11
DNK,1990,2.35563E+11
DNK,1991,2.38998E+11
DNK,1992,2.43833E+11
DNK,1993,2.4364E+11
DNK,1994,2.5654E+11
DNK,1995,2.64334E+11
DNK,1996,2.71989E+11
DNK,1997,2.80607E+11
DNK,1998,2.87134E+11
DNK,1999,2.95654E+11
DNK,2000,3.06665E+11
DNK,2001,3.09578E+11
DNK,2002,3.10991E+11
DNK,2003,3.12363E+11
DNK,2004,3.21035E+11
DNK,2005,3.28611E+11
DNK,2006,3.41152E+11
DNK,2007,3.4452E+11
DNK,2008,3.43083E+11
DNK,2009,3.26016E+11
DNK,2010,3.31176E+11
DNK,2011,3.35518E+11
DNK,2012,3.35499E+11
DNK,2013,3.40172E+11
DNK,2014,3.44519E+11
DNK,2015,3.51769E+11
DNK,2016,3.62579E+11
DNK,2017,3.73661E+11
DNK,2018,3.80612E+11
DNK,2019,3.87125E+11
DNK,2020,3.80234E+11
DNK,2021,4.08303E+11
DNK,2022,4.14592E+11
DNK,2023,4.24937E+11
DNK,2024,4.40558E+11
DJI,2013,4401251430
DJI,2014,4717832886
DJI,2015,5062658614
DJI,2016,5423293675
DJI,2017,5719302007
DJI,2018,5992360893
DJI,2019,6324642147
DJI,2020,6400671630
DJI,2021,6682759257
DJI,2022,7028026489
DJI,2023,7546137626
DJI,2024,7995421831
DMA,1990,787589429
DMA,1991,798204284
DMA,1992,814403208
DMA,1993,832005833
DMA,1994,832292721
DMA,1995,857518370
DMA,1996,884137475
DMA,1997,903461428
DMA,1998,937560112
DMA,1999,940879816
DMA,2000,962898467
DMA,2001,962283707
DMA,2002,932573962
DMA,2003,986709458
DMA,2004,1027143200
DMA,2005,1036544503
DMA,2006,1082160492
DMA,2007,1140141975
DMA,2008,1221335045
DMA,2009,1207463714
DMA,2010,1206188501
DMA,2011,1206704013
DMA,2012,1204804760
DMA,2013,1204859024
DMA,2014,1232995102
DMA,2015,1191401460
DMA,2016,1208643964
DMA,2017,1117459467
DMA,2018,1150581084
DMA,2019,1196007148
DMA,2020,1008157452
DMA,2021,1062394694
DMA,2022,1172849827
DMA,2023,1215684767
DMA,2024,1240639596
DOM,1990,52401790043
DOM,1991,52896535722
DOM,1992,58840764950
DOM,1993,63175384798
DOM,1994,64814017227
DOM,1995,68508408815
DOM,1996,72592327418
DOM,1997,79052719563
DOM,1998,84353880870
DOM,1999,89378428430
DOM,2000,93536067579
DOM,2001,95845819394
DOM,2002,1.00146E+11
DOM,2003,98794618823
DOM,2004,1.01349E+11
DOM,2005,1.10908E+11
DOM,2006,1.2108E+11
DOM,2007,1.30062E+11
DOM,2008,1.34312E+11
DOM,2009,1.3566E+11
DOM,2010,1.47057E+11
DOM,2011,1.51751E+11
DOM,2012,1.55963E+11
DOM,2013,1.6366E+11
DOM,2014,1.75298E+11
DOM,2015,1.87547E+11
DOM,2016,2.0015E+11
DOM,2017,2.08023E+11
DOM,2018,2.22788E+11
DOM,2019,2.33691E+11
DOM,2020,2.15162E+11
DOM,2021,2.45311E+11
DOM,2022,2.5816E+11
DOM,2023,2.6382E+11
DOM,2024,2.76884E+11
,1990,1.04391E+13
,1991,1.10161E+13
,1992,1.16014E+13
,1993,1.22166E+13
,1994,1.29715E+13
,1995,1.38115E+13
,1996,1.46773E+13
,1997,1.53416E+13
,1998,1.53331E+13
,1999,1.59755E+13
,2000,1.69116E+13
,2001,1.75458E+13
,2002,1.84362E+13
,2003,1.94768E+13
,2004,2.07373E+13
,2005,2.21002E+13
,2006,2.36879E+13
,2007,2.56342E+13
,2008,2.69374E+13
,2009,2.78692E+13
,2010,3.01286E+13
,2011,3.19299E+13
,2012,3.37395E+13
,2013,3.56331E+13
,2014,3.7492E+13
,2015,3.93855E+13
,2016,4.13568E+13
,2017,4.35881E+13
,2018,4.58392E+13
,2019,4.7883E+13
,2020,4.78606E+13
,2021,5.09113E+13
,2022,5.25848E+13
,2023,5.48832E+13
,2024,5.7211E+13
TLS,1990,1630800788
TLS,1991,1805529359
TLS,1992,1994379056
TLS,1993,2197900762
TLS,1994,2354453680
TLS,1995,2511760963
TLS,1996,2712254370
TLS,1997,2820744382
TLS,1998,2764329603
TLS,1999,1784307551
TLS,2000,2820599403
TLS,2001,3281806356
TLS,2002,3061805484
TLS,2003,2994988801
TLS,2004,3006968876
TLS,2005,3096714256
TLS,2006,2969250627
TLS,2007,3274055738
TLS,2008,3647128000
TLS,2009,4017200416
TLS,2010,4392065945
TLS,2011,4653768939
TLS,2012,4879971049
TLS,2013,5031463252
TLS,2014,5256495369
TLS,2015,5386858578
TLS,2016,5548999284
TLS,2017,5372407086
TLS,2018,5372413251
TLS,2019,6630203371
TLS,2020,8749343573
TLS,2021,9214418303
TLS,2022,7321630758
TLS,2023,5994600488
TLS,2024,5863371397
ECU,1990,95360865487
ECU,1991,99453126801
ECU,1992,1.01556E+11
ECU,1993,1.0356E+11
ECU,1994,1.0797E+11
ECU,1995,1.10402E+11
ECU,1996,1.12314E+11
ECU,1997,1.17174E+11
ECU,1998,1.21002E+11
ECU,1999,1.15267E+11
ECU,2000,1.16526E+11
ECU,2001,1.21427E+11
ECU,2002,1.27411E+11
ECU,2003,1.31086E+11
ECU,2004,1.40043E+11
ECU,2005,1.47603E+11
ECU,2006,1.54011E+11
ECU,2007,1.56941E+11
ECU,2008,1.67244E+11
ECU,2009,1.69068E+11
ECU,2010,1.7588E+11
ECU,2011,1.90797E+11
ECU,2012,2.01832E+11
ECU,2013,2.16386E+11
ECU,2014,2.25531E+11
ECU,2015,2.25801E+11
ECU,2016,2.24247E+11
ECU,2017,2.37636E+11
ECU,2018,2.40117E+11
ECU,2019,2.40515E+11
ECU,2020,2.18279E+11
ECU,2021,2.38845E+11
ECU,2022,2.52861E+11
ECU,2023,2.57889E+11
ECU,2024,2.52728E+11
EGY,1990,4.6756E+11
EGY,1991,4.72822E+11
EGY,1992,4.9397E+11
EGY,1993,5.08299E+11
EGY,1994,5.28495E+11
EGY,1995,5.5303E+11
EGY,1996,5.80619E+11
EGY,1997,6.12509E+11
EGY,1998,6.46659E+11
EGY,1999,6.85804E+11
EGY,2000,7.2949E+11
EGY,2001,7.55279E+11
EGY,2002,7.73332E+11
EGY,2003,7.98028E+11
EGY,2004,8.30684E+11
EGY,2005,8.6783E+11
EGY,2006,9.27223E+11
EGY,2007,9.92943E+11
EGY,2008,1.064E+12
EGY,2009,1.11373E+12
EGY,2010,1.17105E+12
EGY,2011,1.19172E+12
EGY,2012,1.21825E+12
EGY,2013,1.24487E+12
EGY,2014,1.28117E+12
EGY,2015,1.33719E+12
EGY,2016,1.39531E+12
EGY,2017,1.45365E+12
EGY,2018,1.53114E+12
EGY,2019,1.61615E+12
EGY,2020,1.67353E+12
EGY,2021,1.7286E+12
EGY,2022,1.84248E+12
EGY,2023,1.91176E+12
EGY,2024,1.95763E+12
SLV,1990,32268857747
SLV,1991,32750982739
SLV,1992,35050744732
SLV,1993,37090107666
SLV,1994,38830398412
SLV,1995,40668661082
SLV,1996,40998671772
SLV,1997,42285197819
SLV,1998,43406718523
SLV,1999,44345186421
SLV,2000,44845358873
SLV,2001,45239824775
SLV,2002,45951410325
SLV,2003,46670730500
SLV,2004,47085822070
SLV,2005,48348112958
SLV,2006,50444969942
SLV,2007,51376992319
SLV,2008,52483859774
SLV,2009,51377096737
SLV,2010,52483859774
SLV,2011,54464382833
SLV,2012,56037150872
SLV,2013,57260415160
SLV,2014,58250676689
SLV,2015,59648692981
SLV,2016,61163210524
SLV,2017,62537926514
SLV,2018,64046619110
SLV,2019,65607737256
SLV,2020,60429252054
SLV,2021,67623210509
SLV,2022,69621216142
SLV,2023,72085220073
SLV,2024,73960892033
GNQ,1990,532523229
GNQ,1991,527079569
GNQ,1992,710215053
GNQ,1993,788574593
GNQ,1994,920020795
GNQ,1995,1080898057
GNQ,1996,1800559954
GNQ,1997,4500913077
GNQ,1998,5570981862
GNQ,1999,7000719507
GNQ,2000,8275815154
GNQ,2001,13521016489
GNQ,2002,16152589488
GNQ,2003,18406723783
GNQ,2004,25401044477
GNQ,2005,29655389367
GNQ,2006,31940312684
GNQ,2007,36821467655
GNQ,2008,43375360867
GNQ,2009,43958046505
GNQ,2010,40035153118
GNQ,2011,42647015932
GNQ,2012,46192207712
GNQ,2013,44282992075
GNQ,2014,44466795853
GNQ,2015,40415852453
GNQ,2016,36852622273
GNQ,2017,34763996771
GNQ,2018,32595924793
GNQ,2019,30809073115
GNQ,2020,29332985518
GNQ,2021,29585328380
GNQ,2022,30539013900
GNQ,2023,28984789203
GNQ,2024,29247753194
EST,1990,30379251199
EST,1991,27948958617
EST,1992,22032539654
EST,1993,20767762988
EST,1994,20426668136
EST,1995,21351318403
EST,1996,22406716689
EST,1997,25330797857
EST,1998,26430110816
EST,1999,26317776140
EST,2000,28972618279
EST,2001,30676424339
EST,2002,32803221092
EST,2003,35295052770
EST,2004,37695363814
EST,2005,41285113615
EST,2006,45315602273
EST,2007,48746409722
EST,2008,46248004357
EST,2009,39481818398
EST,2010,40449024326
EST,2011,43525971328
EST,2012,45124253145
EST,2013,45916857853
EST,2014,47442578559
EST,2015,48314645564
EST,2016,49809026832
EST,2017,52615602364
EST,2018,54562220522
EST,2019,56595563204
EST,2020,54963456100
EST,2021,58895787305
EST,2022,58931378334
EST,2023,57149859934
EST,2024,57000695250
SWZ,1990,4817808165
SWZ,1991,4902619728
SWZ,1992,5060788367
SWZ,1993,5217982239
SWZ,1994,5343249880
SWZ,1995,5601096490
SWZ,1996,5816293629
SWZ,1997,5996761893
SWZ,1998,6152919942
SWZ,1999,6334484928
SWZ,2000,6445982862
SWZ,2001,6513972839
SWZ,2002,6799291291
SWZ,2003,7063118328
SWZ,2004,7319079669
SWZ,2005,7758134898
SWZ,2006,8223015293
SWZ,2007,8587736899
SWZ,2008,8658299236
SWZ,2009,8793805848
SWZ,2010,9127421304
SWZ,2011,9332535419
SWZ,2012,9836177897
SWZ,2013,10215973756
SWZ,2014,10362664667
SWZ,2015,10574781174
SWZ,2016,11069241640
SWZ,2017,11230497574
SWZ,2018,11259313459
SWZ,2019,11944237364
SWZ,2020,11602287926
SWZ,2021,12000822909
SWZ,2022,12135183003
SWZ,2023,12553176749
SWZ,2024,12884669067
ETH,1990,41627443416
ETH,1991,38656293093
ETH,1992,35303833748
ETH,1993,39943758005
ETH,1994,41217949739
ETH,1995,43743584313
ETH,1996,49179238117
ETH,1997,50720469629
ETH,1998,48966485220
ETH,1999,51494206591
ETH,2000,54621561746
ETH,2001,59155864904
ETH,2002,60051913997
ETH,2003,58753976115
ETH,2004,66728420120
ETH,2005,74614895914
ETH,2006,82699216237
ETH,2007,92173376557
ETH,2008,1.02118E+11
ETH,2009,1.11106E+11
ETH,2010,1.25051E+11
ETH,2011,1.39029E+11
ETH,2012,1.51053E+11
ETH,2013,1.67037E+11
ETH,2014,1.84171E+11
ETH,2015,2.03311E+11
ETH,2016,2.2249E+11
ETH,2017,2.4377E+11
ETH,2018,2.60385E+11
ETH,2019,2.82164E+11
ETH,2020,2.99262E+11
ETH,2021,3.16145E+11
ETH,2022,3.3297E+11
ETH,2023,3.54926E+11
ETH,2024,3.80895E+11
,1990,2.39243E+13
,1991,2.36227E+13
,1992,2.29283E+13
,1993,2.24444E+13
,1994,2.2214E+13
,1995,2.25307E+13
,1996,2.28279E+13
,1997,2.34731E+13
,1998,2.393E+13
,1999,2.463E+13
,2000,2.58236E+13
,2001,2.64885E+13
,2002,2.70465E+13
,2003,2.7741E+13
,2004,2.88448E+13
,2005,2.97967E+13
,2006,3.11848E+13
,2007,3.2567E+13
,2008,3.31152E+13
,2009,3.15181E+13
,2010,3.24256E+13
,2011,3.33478E+13
,2012,3.35884E+13
,2013,3.39562E+13
,2014,3.453E+13
,2015,3.50908E+13
,2016,3.57183E+13
,2017,3.67933E+13
,2018,3.76836E+13
,2019,3.84565E+13
,2020,3.66074E+13
,2021,3.90548E+13
,2022,4.00262E+13
,2023,4.06879E+13
,2024,4.14927E+13
,1990,1.4057E+13
,1991,1.41658E+13
,1992,1.42489E+13
,1993,1.41672E+13
,1994,1.45504E+13
,1995,1.49681E+13
,1996,1.52743E+13
,1997,1.56668E+13
,1998,1.6126E+13
